编号,推算时间,表面位移_mm,非初始零值标记,局部差分突变候选标记,局部差分突变评分,趋势识别用位移_mm,稳健趋势位移_mm,原始速度_mm_h,滚动72点速度_mm_h,滚动72点加速度_mm_h2,阶段编号,阶段名称,分阶段模型拟合位移_mm,分阶段模型残差_mm
3281,2024-05-26 18:40:00,63.386,False,False,0.20034378994355254,63.386,63.513,-0.1379999999999768,0.2100833333333334,-0.00016666666666667376,1,缓慢匀速形变阶段,72.71719246605176,-9.331192466051753
3282,2024-05-26 18:50:00,63.535,False,False,0.9976842483923473,63.535,63.525,0.8939999999999628,0.22299999999999956,0.0006458333333333085,1,缓慢匀速形变阶段,72.74641459503562,-9.21141459503562
3283,2024-05-26 19:00:00,63.581,False,False,0.25293403480372323,63.581,63.535,0.2760000000000389,0.22966666666666669,0.0016597222222222037,1,缓慢匀速形变阶段,72.7756367240195,-9.194636724019503
3284,2024-05-26 19:10:00,63.513,False,False,0.52694590584114,63.513,63.552,-0.4080000000000297,0.21741666666666623,0.00038194444444439313,1,缓慢匀速形变阶段,72.8048588530034,-9.291858853003397
3285,2024-05-26 19:20:00,63.552,False,False,0.2037524169251882,63.552,63.568,0.23400000000000887,0.2215000000000001,0.00016666666666667376,1,缓慢匀速形变阶段,72.83408098198728,-9.282080981987285
3286,2024-05-26 19:30:00,63.568,False,False,0.0,63.568,63.581,0.09599999999998943,0.214833333333333,0.0012013888888888515,1,缓慢匀速形变阶段,72.86330311097117,-9.295303110971176
3287,2024-05-26 19:40:00,63.525,False,False,0.3470680607016204,63.525,63.584,-0.25799999999999557,0.20666666666666642,0.00010416666666662282,1,缓慢匀速形变阶段,72.89252523995506,-9.367525239955064
3288,2024-05-26 19:50:00,63.699,False,False,1.0247071153586895,63.699,63.665,1.043999999999997,0.2232499999999996,0.0026805555555554778,1,缓慢匀速形变阶段,72.92174736893892,-9.222747368938926
3289,2024-05-26 20:00:00,63.709,False,False,0.0,63.709,63.699,0.060000000000030695,0.22633333333333341,0.0026180555555555727,1,缓慢匀速形变阶段,72.95096949792281,-9.24196949792281
3290,2024-05-26 20:10:00,63.665,False,False,0.371279317143088,63.665,63.709,-0.2640000000000242,0.20274999999999999,-0.00216666666666665,1,缓慢匀速形变阶段,72.9801916269067,-9.315191626906703
3291,2024-05-26 20:20:00,63.584,False,False,0.6094083177726152,63.584,63.784,-0.4859999999999758,0.19950000000000045,-0.0008611111111110787,1,缓慢匀速形变阶段,73.00941375589059,-9.425413755890588
3292,2024-05-26 20:30:00,63.876,False,False,1.5974781145497887,63.876,63.797,1.751999999999967,0.21658333333333304,0.00013194444444443223,1,缓慢匀速形变阶段,73.03863588487448,-9.162635884874483
3293,2024-05-26 20:40:00,63.833,False,False,0.3845780646137781,63.833,63.833,-0.25799999999999557,0.22158333333333324,0.0018194444444444475,1,缓慢匀速形变阶段,73.06785801385834,-9.234858013858343
3294,2024-05-26 20:50:00,63.979,False,False,0.755894816654822,63.979,63.876,0.8760000000000048,0.22341666666666646,0.002097222222222172,1,缓慢匀速形变阶段,73.09708014284223,-9.118080142842231
3295,2024-05-26 21:00:00,63.797,False,False,1.1007689194657684,63.797,63.964,-1.092000000000013,0.21058333333333282,-0.0006388888888889296,1,缓慢匀速形变阶段,73.12630227182612,-9.329302271826123
3296,2024-05-26 21:10:00,63.97,False,False,0.8147848374477834,63.97,63.97,1.038000000000011,0.20425000000000004,-0.0013541666666666678,1,缓慢匀速形变阶段,73.15552440081001,-9.18552440081001
3297,2024-05-26 21:20:00,63.998,False,False,0.06475111290975559,63.998,63.979,0.16799999999999216,0.22574999999999967,0.0017430555555555394,1,缓慢匀速形变阶段,73.1847465297939,-9.1867465297939
3298,2024-05-26 21:30:00,66.97,False,True,15.305751849660949,66.97,63.998,17.832000000000008,0.4704166666666663,0.02399999999999997,1,缓慢匀速形变阶段,73.21396865877779,-6.2439686587777885
3299,2024-05-26 21:40:00,64.222,False,True,14.402971910053797,64.222,64.051,-16.488000000000028,0.22941666666666607,0.001993055555555498,1,缓慢匀速形变阶段,73.24319078776165,-9.021190787761654
3300,2024-05-26 21:50:00,64.105,False,False,0.7211862735940958,64.105,64.105,-0.7019999999999413,0.22616666666666715,0.0017916666666667354,1,缓慢匀速形变阶段,73.27241291674554,-9.167412916745533
3301,2024-05-26 22:00:00,63.964,False,False,0.8768379873195774,63.964,64.154,-0.8460000000000321,0.19058333333333324,-0.0019305555555555465,1,缓慢匀速形变阶段,73.30163504572943,-9.337635045729428
3302,2024-05-26 22:10:00,64.154,False,False,0.8649957831456354,64.154,64.222,1.1399999999999864,0.2255833333333328,0.0016944444444443943,1,缓慢匀速形变阶段,73.33085717471332,-9.17685717471332
3303,2024-05-26 22:20:00,64.051,False,False,0.674490759476522,64.051,64.235,-0.6179999999999666,0.20566666666666697,6.944444444448074e-05,1,缓慢匀速形变阶段,73.3600793036972,-9.309079303697203
3304,2024-05-26 22:30:00,64.393,False,False,1.5236697732063236,64.393,64.312,2.0519999999999925,0.23299999999999996,0.0017499999999999692,1,缓慢匀速形变阶段,73.3893014326811,-8.996301432681094
3305,2024-05-26 22:40:00,64.312,False,False,0.5612175021598927,64.312,64.319,-0.4860000000000184,0.21699999999999994,0.0001875000000000071,1,缓慢匀速形变阶段,73.41852356166495,-9.106523561664957
3306,2024-05-26 22:50:00,64.319,False,False,0.1081244728931561,64.319,64.393,0.04200000000003001,0.22366666666666704,0.0022638888888889402,1,缓慢匀速形变阶段,73.44774569064884,-9.128745690648842
3307,2024-05-26 23:00:00,64.235,False,False,0.5972589931242781,64.235,64.439,-0.5040000000000191,0.20450000000000004,-0.001180555555555569,1,缓慢匀速形变阶段,73.47696781963273,-9.241967819632734
3308,2024-05-26 23:10:00,64.439,False,False,0.8855909208395304,64.439,64.528,1.2239999999999611,0.22774999999999915,-0.0003680555555556353,1,缓慢匀速形变阶段,73.50618994861662,-9.06718994861663
3309,2024-05-26 23:20:00,64.538,False,False,0.34762216065335305,64.538,64.538,0.5940000000000225,0.23374999999999999,0.0017291666666666844,1,缓慢匀速形变阶段,73.53541207760048,-8.997412077600487
3310,2024-05-26 23:30:00,64.528,False,False,0.21791239921544558,64.528,64.55,-0.05999999999994543,0.22366666666666704,0.002013888888888931,1,缓慢匀速形变阶段,73.5646342065844,-9.036634206584395
3311,2024-05-26 23:40:00,64.55,False,False,0.04316740860655485,64.55,64.594,0.13199999999994816,0.22174999999999953,0.00177777777777773,1,缓慢匀速形变阶段,73.59385633556826,-9.043856335568265
3312,2024-05-26 23:50:00,64.665,False,False,0.43063640797357544,64.665,64.597,0.6900000000000546,0.23058333333333358,0.0012083333333333297,1,缓慢匀速形变阶段,73.62307846455215,-8.958078464552145
3313,2024-05-27 00:00:00,64.697,False,False,0.010791852151600372,64.697,64.665,0.19199999999997885,0.2292500000000004,0.0004097222222222534,1,缓慢匀速形变阶段,73.65230059353604,-8.955300593536037
3314,2024-05-27 00:10:00,64.594,False,False,0.6796791499341321,64.594,64.673,-0.6180000000000518,0.2032499999999994,-0.002180555555555607,1,缓慢匀速形变阶段,73.68152272251993,-9.087522722519935
3315,2024-05-27 00:20:00,64.682,False,False,0.29862949656220805,64.682,64.682,0.5280000000000484,0.21608333333333363,0.0006041666666666903,1,缓慢匀速形变阶段,73.71074485150379,-9.028744851503788
3316,2024-05-27 00:30:00,64.837,False,False,0.6435980529357163,64.837,64.697,0.9300000000000068,0.22666666666666715,0.000708333333333408,1,缓慢匀速形变阶段,73.73996698048771,-8.902966980487705
3317,2024-05-27 00:40:00,64.597,False,False,1.4004693631881473,64.597,64.758,-1.4400000000000546,0.195416666666666,-0.00386111111111119,1,缓慢匀速形变阶段,73.76918910947157,-9.172189109471574
3318,2024-05-27 00:50:00,64.797,False,False,0.8649957831455415,64.797,64.779,1.200000000000017,0.22941666666666669,0.002458333333333377,1,缓慢匀速形变阶段,73.79841123845546,-9.00141123845546
3319,2024-05-27 01:00:00,64.673,False,False,0.8032103700637312,64.673,64.797,-0.7439999999999714,0.18716666666666684,-0.003194444444444451,1,缓慢匀速形变阶段,73.82763336743935,-9.154633367439345
3320,2024-05-27 01:10:00,64.758,False,False,0.27288557444472966,64.758,64.837,0.5099999999999625,0.22341666666666646,0.0029166666666666785,1,缓慢匀速形变阶段,73.85685549642324,-9.09885549642324
3321,2024-05-27 01:20:00,64.968,False,False,0.9164836273804196,64.968,64.873,1.2600000000000477,0.21208333333333348,-0.00255555555555557,1,缓慢匀速形变阶段,73.8860776254071,-8.918077625407093
3322,2024-05-27 01:30:00,64.779,False,False,1.1945179862485562,64.779,64.931,-1.134000000000043,0.21749999999999994,0.002180555555555556,1,缓慢匀速形变阶段,73.91529975439101,-9.136299754391018
3323,2024-05-27 01:40:00,65.014,False,False,1.045203237967505,65.014,64.968,1.4099999999999966,0.21908333333333316,0.0003750000000000142,1,缓慢匀速形变阶段,73.94452188337488,-8.93052188337488
3324,2024-05-27 01:50:00,64.873,False,False,0.8928510772927963,64.873,65.014,-0.8459999999999468,0.20950000000000024,-0.0005763888888888786,1,缓慢匀速形变阶段,73.97374401235876,-9.10074401235876
3325,2024-05-27 02:00:00,65.074,False,False,0.8142067025110973,65.074,65.014,1.2059999999999604,0.2057500000000001,-0.003062499999999968,1,缓慢匀速形变阶段,74.00296614134265,-8.928966141342656
3326,2024-05-27 02:10:00,65.14,False,False,0.11080919619978699,65.14,65.071,0.396000000000015,0.2150833333333336,-0.001881944444444399,1,缓慢匀速形变阶段,74.03218827032654,-8.892188270326542
3327,2024-05-27 02:20:00,64.931,False,False,1.1694408131933867,64.931,65.074,-1.254000000000019,0.20375000000000001,-0.0013263888888888585,1,缓慢匀速形变阶段,74.0614103993104,-9.130410399310406
3328,2024-05-27 02:30:00,65.122,False,False,0.766028791119951,65.122,65.082,1.146000000000015,0.20933333333333337,-0.0014791666666666727,1,缓慢匀速形变阶段,74.09063252829432,-8.968632528294322
3329,2024-05-27 02:40:00,65.208,False,False,0.26016072151243624,65.208,65.082,0.5159999999999911,0.2174166666666668,6.944444444448074e-05,1,缓慢匀速形变阶段,74.11985465727818,-8.911854657278184
3330,2024-05-27 02:50:00,65.082,False,False,0.8200643046874649,65.082,65.122,-0.7560000000000286,0.20049999999999932,-0.0003750000000000628,1,缓慢匀速形变阶段,74.14907678626207,-9.067076786262078
3331,2024-05-27 03:00:00,65.206,False,False,0.3902410822687228,65.206,65.14,0.7440000000000566,0.21608333333333363,0.0005694444444444488,1,缓慢匀速形变阶段,74.17829891524596,-8.972298915245958
3332,2024-05-27 03:10:00,65.071,False,False,0.9753427529121655,65.071,65.201,-0.8100000000000307,0.20674999999999955,-0.0009097222222222723,1,缓慢匀速形变阶段,74.20752104422985,-9.136521044229852
3333,2024-05-27 03:20:00,65.45,False,False,1.630423706360635,65.45,65.206,2.2740000000000293,0.2472500000000005,0.0037222222222222817,1,缓慢匀速形变阶段,74.23674317321371,-8.786743173213708
3334,2024-05-27 03:30:00,65.201,False,False,1.5176042088225445,65.201,65.208,-1.4940000000000566,0.20808333333333273,0.0001041666666666205,1,缓慢匀速形变阶段,74.26596530219763,-9.064965302197635
3335,2024-05-27 03:40:00,65.271,False,False,0.019409806028125785,65.271,65.271,0.42000000000004434,0.20616666666666697,-0.001145833333333279,1,缓慢匀速形变阶段,74.29518743118149,-9.024187431181488
3336,2024-05-27 03:50:00,65.314,False,False,0.11080919619978699,65.314,65.314,0.25799999999995293,0.21591666666666617,0.0008541666666666512,1,缓慢匀速形变阶段,74.32440956016538,-9.010409560165385
3337,2024-05-27 04:00:00,65.381,False,False,0.0048177911391420105,65.381,65.366,0.40200000000004366,0.21066666666666656,0.0006249999999999751,1,缓慢匀速形变阶段,74.35363168914927,-8.972631689149267
3338,2024-05-27 04:10:00,65.464,False,False,0.07708465822586139,65.464,65.381,0.49799999999999045,0.20516666666666636,-0.0009097222222222723,1,缓慢匀速形变阶段,74.38285381813316,-8.918853818133158
3339,2024-05-27 04:20:00,65.494,False,False,0.17344048100829082,65.494,65.381,0.18000000000000682,0.21408333333333354,-0.00022916666666662755,1,缓慢匀速形变阶段,74.41207594711702,-8.918075947117018
3340,2024-05-27 04:30:00,65.366,False,False,0.9105625252935268,65.366,65.45,-0.7680000000000007,0.20675000000000013,-0.0005416666666666394,1,缓慢匀速形变阶段,74.4412980761009,-9.075298076100907
3341,2024-05-27 04:40:00,65.381,False,False,0.24570734809507866,65.381,65.464,0.09000000000000341,0.19141666666666643,-0.0010208333333333712,1,缓慢匀速形变阶段,74.4705202050848,-9.089520205084796
3342,2024-05-27 04:50:00,65.701,False,False,1.2102564691316497,65.701,65.491,1.919999999999959,0.22066666666666634,5.5555555555523994e-05,1,缓慢匀速形变阶段,74.49974233406869,-8.798742334068692
3343,2024-05-27 05:00:00,65.693,False,False,0.3349819879279946,65.693,65.494,-0.0479999999999734,0.21724999999999994,0.0018055555555555418,1,缓慢匀速形变阶段,74.52896446305257,-8.835964463052576
3344,2024-05-27 05:10:00,65.491,False,False,1.2131780103338532,65.491,65.693,-1.211999999999989,0.2044166666666669,0.0007916666666666974,1,缓慢匀速形变阶段,74.55818659203646,-9.067186592036464
3345,2024-05-27 05:20:00,65.698,False,False,0.6337497068907554,65.698,65.697,1.2419999999999618,0.22516666666666593,0.0019374999999999254,1,缓慢匀速形变阶段,74.58740872102032,-8.889408721020331
3346,2024-05-27 05:30:00,65.769,False,False,0.022633918103287215,65.769,65.698,0.426000000000073,0.21616666666666737,-0.0007152777777776897,1,缓慢匀速形变阶段,74.61663085000421,-8.847630850004208
3347,2024-05-27 05:40:00,65.921,False,False,0.41193730947900387,65.921,65.701,0.9120000000000061,0.22400000000000078,0.0007013888888889805,1,缓慢匀速形变阶段,74.6458529789881,-8.724852978988096
3348,2024-05-27 05:50:00,65.697,False,False,1.3633323861760966,65.697,65.769,-1.3440000000000225,0.2130833333333335,0.0014097222222222427,1,缓慢匀速形变阶段,74.67507510797199,-8.97807510797199
3349,2024-05-27 06:00:00,65.873,False,False,0.5925883101116602,65.873,65.786,1.0560000000000116,0.1740833333333338,-0.007208333333333312,1,缓慢匀速形变阶段,74.70429723695588,-8.831297236955876
3350,2024-05-27 06:10:00,65.883,False,False,0.20716501898214795,65.883,65.833,0.05999999999994543,0.20766666666666644,-0.0021736111111111283,1,缓慢匀速形变阶段,74.73351936593977,-8.850519365939775
3351,2024-05-27 06:20:00,65.786,False,False,0.6744907594765952,65.786,65.866,-0.5819999999999652,0.21241666666666661,8.333333333333572e-05,1,缓慢匀速形变阶段,74.76274149492363,-8.97674149492363
3352,2024-05-27 06:30:00,65.866,False,False,0.17954070575997386,65.866,65.873,0.47999999999998977,0.20475000000000007,-0.0008888888888888882,1,缓慢匀速形变阶段,74.79196362390752,-8.92596362390752
3353,2024-05-27 06:40:00,65.014,False,False,4.342944098787817,65.014,65.883,-5.112000000000023,0.13566666666666607,-0.006201388888888944,1,缓慢匀速形变阶段,74.82118575289141,-9.807185752891414
3354,2024-05-27 06:50:00,65.993,False,False,4.767077548180595,65.993,65.889,5.873999999999995,0.2048333333333332,-0.0015138888888888632,1,缓慢匀速形变阶段,74.8504078818753,-8.857407881875304
3355,2024-05-27 07:00:00,65.833,False,False,1.0092004596680122,65.833,65.921,-0.9599999999999795,0.1876666666666663,-0.003500000000000033,1,缓慢匀速形变阶段,74.87963001085919,-9.04663001085919
3356,2024-05-27 07:10:00,66.013,False,False,0.715061632227118,66.013,65.993,1.080000000000041,0.20833333333333393,-0.0007569444444443588,1,缓慢匀速形变阶段,74.90885213984305,-8.895852139843043
3357,2024-05-27 07:20:00,66.021,False,False,0.1504259967177507,66.021,66.013,0.0479999999999734,0.2057500000000001,-0.0013125000000000012,1,缓慢匀速形变阶段,74.93807426882694,-8.917074268826937
3358,2024-05-27 07:30:00,65.889,False,False,0.8297692077013946,65.889,66.021,-0.79200000000003,0.1934166666666665,-0.0017847222222222084,1,缓慢匀速形变阶段,74.96729639781083,-9.078296397810831
3359,2024-05-27 07:40:00,66.152,False,False,1.0869491375737337,66.152,66.055,1.5780000000000314,0.21891666666666687,0.0010208333333333712,1,缓慢匀速形变阶段,74.99651852679472,-8.844518526794715
3360,2024-05-27 07:50:00,66.223,False,False,0.15527844822486836,66.223,66.123,0.4259999999999877,0.2103333333333334,-0.001076388888888849,1,缓慢匀速形变阶段,75.0257406557786,-8.802740655778607
3361,2024-05-27 08:00:00,66.055,False,False,1.0497713324183908,66.055,66.152,-1.007999999999953,0.1955000000000003,-0.002569444444444425,1,缓慢匀速形变阶段,75.0549627847625,-8.999962784762488
3362,2024-05-27 08:10:00,66.233,False,False,0.6744907594765952,66.233,66.223,1.0679999999999836,0.2140000000000004,0.0009375000000000355,1,缓慢匀速形变阶段,75.08418491374636,-8.851184913746351
3363,2024-05-27 08:20:00,66.123,False,False,0.7556325049774967,66.123,66.233,-0.6599999999999966,0.21158333333333346,0.0010069444444444169,1,缓慢匀速形变阶段,75.11340704273024,-8.99040704273024
3364,2024-05-27 08:30:00,66.318,False,False,0.8367742504784703,66.318,66.318,1.169999999999959,0.20350000000000001,-0.0010902777777777525,1,缓慢匀速形变阶段,75.14262917171413,-8.824629171714136
3365,2024-05-27 08:40:00,66.461,False,False,0.5274213457562202,66.461,66.335,0.8580000000000041,0.219,-0.00021527777777777027,1,缓慢匀速形变阶段,75.17185130069802,-8.710851300698025
3366,2024-05-27 08:50:00,66.335,False,False,0.8367742504784703,66.335,66.396,-0.7560000000000286,0.1963333333333329,-0.002256944444444464,1,缓慢匀速形变阶段,75.20107342968188,-8.86607342968189
3367,2024-05-27 09:00:00,66.396,False,False,0.15042599671781967,66.396,66.425,0.3660000000000423,0.21658333333333366,0.0005000000000000698,1,缓慢匀速形变阶段,75.2302955586658,-8.8342955586658
3368,2024-05-27 09:10:00,66.66,False,False,1.1354736526439446,66.66,66.441,1.5839999999999748,0.2241666666666665,0.0016597222222222037,1,缓慢匀速形变阶段,75.25951768764966,-8.599517687649666
