时间,表面位移_mm,降雨量_mm,孔隙水压力_kPa,微震事件数,爆破点距离_m,单段最大药量_kg,时间解析,是否爆破,爆破字段冲突标记,原始增量_表面位移_mm,原始速度_表面位移_mm_mm_h,原始加速度_表面位移_mm_mm_h2,突变候选标记_表面位移_mm,突变候选标记_孔隙水压力_kPa,阶段标签,稳健趋势位移_mm,滚动72点速度_mm_h,滚动72点加速度_mm_h2,阶段内序号,阶段内相对进程,阶段进程步长,阶段内时间_h,爆破距离_建模,单段最大药量_建模,爆破强度,爆破强度_1h衰减,降雨量_1h累计,降雨量_6h累计,微震事件数_1h累计,微震事件数_6h累计,阶段进程平方,位移增量_mm,阶段归一化位移斜率_mm,阶段内相对进程_模型输入,阶段进程平方_模型输入,降雨量_mm_模型输入,降雨量_1h累计_模型输入,降雨量_6h累计_模型输入,孔隙水压力_kPa_模型输入,微震事件数_模型输入,微震事件数_1h累计_模型输入,微震事件数_6h累计_模型输入,是否爆破_模型输入,爆破强度_模型输入,爆破强度_1h衰减_模型输入,阶段趋势位移_mm,阶段趋势增量_mm,阶段归一化残差斜率_mm,岭回归预测增量_mm,岭回归累加拟合位移_mm
2023-05-24 23:10,6.474,0.0,36.74,0,,,2023-05-24 23:10:00,0,0,0.05700000000000038,0.3420000000000023,6.480000000000022,0,0,1,6.453,0.02450000000000004,-0.0004999999999999944,3351,0.522613849033063,0.00015595757953836556,558.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.2731252352011531,0.057000000000000384,365.4840000000025,0.522613849033063,0.2731252352011531,0.0,0.0,0.0,36.74,0,2.0,22.0,0,0.0,0.0,7.648680283563885,0.0022640000198901333,350.9672318724669,-0.0006256756761202887,7.634325682839377
2023-05-24 23:20,6.584,0.0,36.4,1,,,2023-05-24 23:20:00,0,0,0.1099999999999994,0.6599999999999966,1.907999999999966,0,0,1,6.474,0.025833333333333375,-0.0004166666666666639,3352,0.5227698066126014,0.00015595757953836556,558.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.27328827070577666,0.10999999999999943,705.3199999999964,0.5227698066126014,0.27328827070577666,0.0,0.0,0.0,36.4,1,3.0,23.0,0,0.0,0.0,7.650944283583776,0.0022640000198910215,690.8032318724552,-0.0010782824229016125,7.633247400416475
2023-05-24 23:30,6.564,0.0,36.66,2,,,2023-05-24 23:30:00,0,0,-0.01999999999999957,-0.1199999999999974,-4.679999999999964,0,0,1,6.474,0.025583333333333364,-0.0004583333333333323,3353,0.5229257641921398,0.00015595757953836556,558.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.27345135485593336,-0.019999999999999574,-128.23999999999728,0.5229257641921398,0.27345135485593336,0.0,0.0,0.0,36.66,2,5.0,25.0,0,0.0,0.0,7.653208283603665,0.002264000019889245,-142.7567681275271,-0.0014842353883442938,7.631763165028131
2023-05-24 23:40,6.338,0.0,36.76,1,,,2023-05-24 23:40:00,0,0,-0.226,-1.356,-7.416000000000015,0,0,1,6.485,0.026000000000000023,-0.00045138888888888545,3354,0.5230817217716781,0.00015595757953836556,559.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.2736144876516233,-0.22599999999999998,-1449.1119999999999,0.5230817217716781,0.2736144876516233,0.0,0.0,0.0,36.76,1,6.0,26.0,0,0.0,0.0,7.6554722836235545,0.002264000019889245,-1463.6287681275296,-0.0009351217520240751,7.630828043276107
2023-05-24 23:50,6.397,0.0,36.79,0,,,2023-05-24 23:50:00,0,0,0.05900000000000016,0.354000000000001,10.26000000000001,0,0,1,6.498,0.0269166666666667,-0.0004027777777777768,3355,0.5232376793512165,0.00015595757953836556,559.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.2737776690928464,0.05900000000000016,378.3080000000011,0.5232376793512165,0.2737776690928464,0.0,0.0,0.0,36.79,0,5.0,24.0,0,0.0,0.0,7.657736283643445,0.0022640000198901333,363.7912318724655,-0.00042366810259887285,7.630404375173509
2023-05-25 00:00,6.682,0.0,36.67,0,,,2023-05-25 00:00:00,0,0,0.2850000000000001,1.710000000000001,8.136,0,0,1,6.498,0.0269166666666667,-0.0004027777777777768,3356,0.5233936369307548,0.00015595757953836556,559.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.2739408991796028,0.28500000000000014,1827.420000000001,0.5233936369307548,0.2739408991796028,0.0,0.0,0.0,36.67,0,4.0,24.0,0,0.0,0.0,7.660000283663334,0.002264000019889245,1812.903231872471,-0.0005258355262757739,7.629878539647233
2023-05-25 00:10,6.607,0.0,36.6,1,,,2023-05-25 00:10:00,0,0,-0.07500000000000018,-0.4500000000000011,-12.96000000000001,0,0,1,6.502,0.027249999999999996,-0.00036111111111110833,3357,0.5235495945102931,0.00015595757953836556,559.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.2741041779118924,-0.07500000000000018,-480.9000000000011,0.5235495945102931,0.2741041779118924,0.0,0.0,0.0,36.6,1,5.0,25.0,0,0.0,0.0,7.662264283683223,0.002264000019889245,-495.416768127531,-0.0009786111571800466,7.628899928490053
2023-05-25 00:20,6.372,0.0,36.31,1,,,2023-05-25 00:20:00,0,0,-0.2350000000000003,-1.410000000000002,-5.760000000000005,0,0,1,6.503,0.026833333333333338,-0.0004374999999999984,3358,0.5237055520898316,0.00015595757953836556,559.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,0.27426750528971533,-0.23500000000000032,-1506.820000000002,0.5237055520898316,0.27426750528971533,0.0,0.0,0.0,36.31,1,5.0,26.0,0,0.0,0.0,7.664528283703114,0.0022640000198910215,-1521.3367681275433,-0.0010336395538540133,7.6278662889361994
2023-05-25 00:30,6.453,0.0,36.35,1,,,2023-05-25 00:30:00,0,0,0.0810000000000004,0.4860000000000024,11.37600000000003,0,0,1,6.512,0.02608333333333331,-0.0006249999999999991,3359,0.52386150966937,0.00015595757953836556,559.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.27443088131307136,0.0810000000000004,519.3720000000026,0.52386150966937,0.27443088131307136,0.0,0.0,0.0,36.35,1,4.0,25.0,0,0.0,0.0,7.666792283723004,0.0022640000198901333,504.8552318724671,-0.0010795484165392606,7.62678674051966
2023-05-25 00:40,6.323,0.0,36.54,0,,,2023-05-25 00:40:00,0,0,-0.1299999999999999,-0.7799999999999994,-7.596000000000011,0,0,1,6.502,0.025249999999999995,-0.000694444444444442,3360,0.5240174672489083,0.00015595757953836556,560.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.27459430598196066,-0.1299999999999999,-833.5599999999993,0.5240174672489083,0.27459430598196066,0.0,0.0,0.0,36.54,0,3.0,25.0,0,0.0,0.0,7.6690562837428935,0.002264000019889245,-848.0767681275291,-0.0006809116276590521,7.626105828892001
2023-05-25 00:50,6.58,0.0,36.58,1,,,2023-05-25 00:50:00,0,0,0.2569999999999997,1.541999999999998,13.93199999999998,0,0,1,6.512,0.025416666666666643,-0.0007361111111111105,3361,0.5241734248284466,0.00015595757953836556,560.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.27475777929638323,0.2569999999999997,1647.883999999998,0.5241734248284466,0.27475777929638323,0.0,0.0,0.0,36.58,1,4.0,26.0,0,0.0,0.0,7.671320283762783,0.002264000019889245,1633.367231872468,-0.0011337555984055874,7.624972073293596
2023-05-25 01:00,5.684,0.0,36.27,0,,,2023-05-25 01:00:00,0,0,-0.8959999999999999,-5.375999999999999,-41.50799999999999,0,0,1,6.517,0.02458333333333333,-0.0009097222222222235,3362,0.524329382407985,0.00015595757953836556,560.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.27492130125633896,-0.8959999999999999,-5745.151999999999,0.524329382407985,0.27492130125633896,0.0,0.0,0.0,36.27,0,4.0,25.0,0,0.0,0.0,7.673584283782672,0.002264000019889245,-5759.668768127529,-0.0005750546581750481,7.62439701863542
2023-05-25 01:10,6.756,0.0,36.44,0,,,2023-05-25 01:10:00,0,0,1.072,6.432,70.848,0,0,1,6.517,0.024250000000000032,-0.0009652777777777729,3363,0.5244853399875234,0.00015595757953836556,560.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.27508487186182806,1.072,6873.664000000001,0.5244853399875234,0.27508487186182806,0.0,0.0,0.0,36.44,0,3.0,24.0,0,0.0,0.0,7.675848283802564,0.0022640000198919097,6859.147231872454,-0.0006210444583320957,7.6237759741770885
2023-05-25 01:20,6.611,0.0,36.16,0,,,2023-05-25 01:20:00,0,0,-0.1450000000000005,-0.8700000000000028,-43.81200000000002,0,0,1,6.513,0.02391666666666666,-0.0009861111111111138,3364,0.5246412975670618,0.00015595757953836556,560.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.27524849111285027,-0.14500000000000046,-929.740000000003,0.5246412975670618,0.27524849111285027,0.0,0.0,0.0,36.16,0,2.0,22.0,0,0.0,0.0,7.678112283822453,0.002264000019889245,-944.2567681275328,-0.0006103919432633967,7.623165582233825
2023-05-25 01:30,6.437,0.0,36.06,0,,,2023-05-25 01:30:00,0,0,-0.1739999999999995,-1.043999999999997,-1.043999999999965,0,0,1,6.517,0.02391666666666666,-0.0010138888888888942,3365,0.5247972551466001,0.00015595757953836556,560.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.27541215900940574,-0.1739999999999995,-1115.6879999999967,0.5247972551466001,0.27541215900940574,0.0,0.0,0.0,36.06,0,1.0,20.0,0,0.0,0.0,7.680376283842342,0.002264000019889245,-1130.2047681275264,-0.0005998525701049226,7.62256572966372
2023-05-25 01:40,11.581,0.0,35.85,1,0.96,9.63,2023-05-25 01:40:00,1,0,5.143999999999999,30.864,191.448,1,0,1,6.534,0.02533333333333328,-0.0008958333333333425,3366,0.5249532127261385,0.00015595757953836556,561.0,0.96,9.63,10.449218750000002,10.449218750000002,0.0,0.0,2.0,21.0,0.27557587555149443,5.143999999999999,32983.327999999994,0.5249532127261385,0.27557587555149443,0.0,0.0,0.0,35.85,1,2.0,21.0,1,10.449218750000002,10.449218750000002,7.682640283862232,0.002264000019889245,32968.81123187247,3.771013055285191,11.393578784948911
2023-05-25 01:50,6.534,0.0,35.62,1,,,2023-05-25 01:50:00,0,0,-5.047,-30.282,-366.876,1,0,1,6.534,0.024083333333333307,-0.0011041666666666715,3367,0.5251091703056768,0.00015595757953836556,561.1666666666666,0.0,0.0,0.0,7.487192405409713,0.0,0.0,2.0,22.0,0.27573964073911633,-5.047,-32361.363999999998,0.5251091703056768,0.27573964073911633,0.0,0.0,0.0,35.62,1,2.0,22.0,0,0.0,7.487192405409713,7.684904283882122,0.0022640000198901333,-32375.880768127532,-1.3172171875721606,10.076361597376751
2023-05-25 02:00,6.714,0.0,35.73,0,,,2023-05-25 02:00:00,0,0,0.1800000000000006,1.080000000000004,188.172,0,0,1,6.534,0.02358333333333329,-0.001187500000000008,3368,0.5252651278852152,0.00015595757953836556,561.3333333333333,0.0,0.0,0.0,5.3648077867663435,0.0,0.0,2.0,21.0,0.27590345457227144,0.1800000000000006,1154.160000000004,0.5252651278852152,0.27590345457227144,0.0,0.0,0.0,35.73,0,2.0,21.0,0,0.0,5.3648077867663435,7.687168283902011,0.002264000019889245,1139.643231872474,-0.9435828903825181,9.132778706994234
2023-05-25 02:10,6.67,0.0,35.62,0,,,2023-05-25 02:10:00,0,0,-0.04400000000000048,-0.2640000000000029,-8.06400000000004,0,0,1,6.54,0.02391666666666666,-0.0010902777777777783,3369,0.5254210854647536,0.00015595757953836556,561.5,0.0,0.0,0.0,3.8440527544281577,0.0,0.0,2.0,19.0,0.27606731705095994,-0.04400000000000048,-282.1280000000031,0.5254210854647536,0.27606731705095994,0.0,0.0,0.0,35.62,0,2.0,19.0,0,0.0,3.8440527544281577,7.689432283921902,0.0022640000198910215,-296.64476812754435,-0.6761484191938747,8.456630287800358
2023-05-25 02:20,6.626,0.0,35.43,0,,,2023-05-25 02:20:00,0,0,-0.04399999999999959,-0.2639999999999976,3.197442310920451e-14,0,0,1,6.534,0.022666666666666686,-0.0011874999999999956,3370,0.525577043044292,0.00015595757953836556,561.6666666666666,0.0,0.0,0.0,2.7543841580451924,0.0,0.0,2.0,17.0,0.27623122817518153,-0.043999999999999595,-282.1279999999974,0.525577043044292,0.27623122817518153,0.0,0.0,0.0,35.43,0,2.0,17.0,0,0.0,2.7543841580451924,7.691696283941791,0.002264000019889245,-296.64476812752724,-0.4844908989392202,7.972139388861138
2023-05-25 02:30,6.41,0.0,35.52,1,,,2023-05-25 02:30:00,0,0,-0.2160000000000002,-1.296000000000001,-6.192000000000021,0,0,1,6.54,0.022666666666666686,-0.001229166666666664,3371,0.5257330006238303,0.00015595757953836556,561.8333333333333,0.0,0.0,0.0,1.9736024905878047,0.0,0.0,3.0,18.0,0.2763951879449364,-0.2160000000000002,-1384.9920000000013,0.5257330006238303,0.2763951879449364,0.0,0.0,0.0,35.52,1,3.0,18.0,0,0.0,1.9736024905878047,7.693960283961681,0.0022640000198901333,-1399.5087681275368,-0.3476968333732979,7.624442555487841
2023-05-25 02:40,6.606,0.0,35.44,2,,,2023-05-25 02:40:00,0,0,0.1959999999999997,1.175999999999998,14.832,0,0,1,6.542,0.022833333333333334,-0.001166666666666668,3372,0.5258889582033687,0.00015595757953836556,562.0,0.0,0.0,0.0,1.4141479791325744,0.0,0.0,4.0,19.0,0.27655919636022447,0.19599999999999973,1256.7519999999984,0.5258889582033687,0.27655919636022447,0.0,0.0,0.0,35.44,2,4.0,19.0,0,0.0,1.4141479791325744,7.696224283981571,0.002264000019889245,1242.2352318724684,-0.24980787032124324,7.374634685166598
2023-05-25 02:50,6.444,0.0,35.18,1,,,2023-05-25 02:50:00,0,0,-0.1619999999999999,-0.9719999999999995,-12.88799999999999,0,0,1,6.545,0.022916666666666696,-0.001138888888888881,3373,0.526044915782907,0.00015595757953836556,562.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.27672325342104576,-0.16199999999999992,-1038.7439999999995,0.526044915782907,0.27672325342104576,0.0,0.0,0.0,35.18,1,4.0,18.0,0,0.0,0.0,7.69848828400146,0.002264000019889245,-1053.2607681275294,-0.0006682068848417899,7.373966478281756
2023-05-25 03:00,6.502,0.0,35.33,0,,,2023-05-25 03:00:00,0,0,0.05799999999999983,0.347999999999999,7.919999999999991,0,0,1,6.545,0.02225000000000003,-0.0011249999999999932,3374,0.5262008733624454,0.00015595757953836556,562.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.27688735912740026,0.05799999999999983,371.89599999999893,0.5262008733624454,0.27688735912740026,0.0,0.0,0.0,35.33,0,4.0,18.0,0,0.0,0.0,7.700752284021349,0.002264000019889245,357.37923187246906,-0.00016615148045471487,7.373800326801301
2023-05-25 03:10,6.774,0.0,35.51,0,,,2023-05-25 03:10:00,0,0,0.2720000000000002,1.632000000000001,7.704000000000015,0,0,1,6.545,0.022166666666666668,-0.0011249999999999993,3375,0.5263568309419838,0.00015595757953836556,562.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.27705151347928814,0.27200000000000024,1744.0640000000014,0.5263568309419838,0.27705151347928814,0.0,0.0,0.0,35.51,0,4.0,18.0,0,0.0,0.0,7.703016284041241,0.0022640000198919097,1729.5472318724546,-0.00016511326445996363,7.373635213536841
2023-05-25 03:20,6.545,0.0,35.26,0,,,2023-05-25 03:20:00,0,0,-0.2290000000000001,-1.374000000000001,-18.03600000000001,0,0,1,6.545,0.022166666666666668,-0.0010972222222222188,3376,0.5265127885215222,0.00015595757953836556,562.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.2772157164767091,-0.2290000000000001,-1468.3480000000006,0.5265127885215222,0.2772157164767091,0.0,0.0,0.0,35.26,0,4.0,18.0,0,0.0,0.0,7.70528028406113,0.002264000019889245,-1482.8647681275304,-0.00016380396257413814,7.373471409574266
2023-05-25 03:30,6.408,0.0,34.98,0,,,2023-05-25 03:30:00,0,0,-0.1369999999999996,-0.8219999999999974,3.312000000000019,0,0,1,6.552,0.021999999999999947,-0.0010833333333333374,3377,0.5266687461010605,0.00015595757953836556,562.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.27737996811966337,-0.13699999999999957,-878.4439999999972,0.5266687461010605,0.27737996811966337,0.0,0.0,0.0,34.98,0,3.0,18.0,0,0.0,0.0,7.7075442840810195,0.002264000019889245,-892.9607681275271,-0.00026586563270177693,7.373205543941564
2023-05-25 03:40,6.769,0.0,35.06,1,,,2023-05-25 03:40:00,0,0,0.3609999999999998,2.165999999999999,17.92799999999998,0,0,1,6.552,0.021999999999999947,-0.0010347222222222283,3378,0.5268247036805989,0.00015595757953836556,563.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.2775442684081508,0.36099999999999977,2314.7319999999986,0.5268247036805989,0.2775442684081508,0.0,0.0,0.0,35.06,1,2.0,19.0,0,0.0,0.0,7.709808284100909,0.002264000019889245,2300.215231872469,-0.0009255109838719978,7.3722800329576925
2023-05-25 03:50,6.512,0.0,34.74,1,,,2023-05-25 03:50:00,0,0,-0.2570000000000006,-1.542000000000003,-22.24800000000001,0,0,1,6.564,0.022916666666666696,-0.0009652777777777732,3379,0.5269806612601372,0.00015595757953836556,563.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.27770861734217145,-0.25700000000000056,-1647.8840000000037,0.5269806612601372,0.27770861734217145,0.0,0.0,0.0,34.74,1,2.0,20.0,0,0.0,0.0,7.712072284120799,0.0022640000198901333,-1662.400768127539,-0.0009805155116135744,7.371299517446079
2023-05-25 04:00,6.498,0.0,34.95,0,,,2023-05-25 04:00:00,0,0,-0.01399999999999935,-0.08399999999999608,8.748000000000044,0,0,1,6.58,0.024250000000000032,-0.0008194444444444407,3380,0.5271366188396757,0.00015595757953836556,563.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.2778730149217255,-0.013999999999999346,-89.76799999999581,0.5271366188396757,0.2778730149217255,0.0,0.0,0.0,34.95,0,2.0,18.0,0,0.0,0.0,7.71433628414069,0.0022640000198910215,-104.28476812753703,-0.0003657792160121111,7.370933738230067
2023-05-25 04:10,6.419,0.0,34.8,0,,,2023-05-25 04:10:00,0,0,-0.07900000000000063,-0.4740000000000038,-2.340000000000046,0,0,1,6.58,0.02375000000000001,-0.0008194444444444407,3381,0.527292576419214,0.00015595757953836556,563.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.27803746114681266,-0.07900000000000063,-506.54800000000404,0.527292576419214,0.27803746114681266,0.0,0.0,0.0,34.8,0,2.0,18.0,0,0.0,0.0,7.716600284160579,0.002264000019889245,-521.0647681275339,-0.0003645317183661786,7.370569206511701
2023-05-25 04:20,7.802,0.0,34.64,0,,,2023-05-25 04:20:00,0,0,1.383,8.298,52.63200000000003,0,0,1,6.584,0.024083333333333307,-0.0007638888888888912,3382,0.5274485339987524,0.00015595757953836556,563.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.278201956017433,1.383,8867.796,0.5274485339987524,0.278201956017433,0.0,0.0,0.0,34.64,0,2.0,18.0,0,0.0,0.0,7.718864284180468,0.002264000019889245,8853.27923187247,-0.0003632776851169887,7.370205928826584
2023-05-25 04:30,6.434,0.0,34.51,0,,,2023-05-25 04:30:00,0,0,-1.367999999999999,-8.207999999999997,-99.03599999999999,0,0,1,6.606,0.024083333333333307,-0.0009166666666666707,3383,0.5276044915782907,0.00015595757953836556,563.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.2783664995335866,-1.3679999999999994,-8771.615999999996,0.5276044915782907,0.2783664995335866,0.0,0.0,0.0,34.51,0,2.0,18.0,0,0.0,0.0,7.721128284200359,0.0022640000198901333,-8786.132768127532,-0.00036204231153161336,7.369843886515052
2023-05-25 04:40,6.774,0.0,34.31,0,,,2023-05-25 04:40:00,0,0,0.3399999999999999,2.039999999999999,61.48799999999998,0,0,1,6.606,0.02400000000000002,-0.0009166666666666646,3384,0.527760449157829,0.00015595757953836556,564.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.27853109169527346,0.33999999999999986,2180.079999999999,0.527760449157829,0.27853109169527346,0.0,0.0,0.0,34.31,0,1.0,18.0,0,0.0,0.0,7.723392284220248,0.002264000019889245,2165.5632318724693,-0.0004641527146979586,7.369379733800354
2023-05-25 04:50,6.517,0.0,34.23,1,,,2023-05-25 04:50:00,0,0,-0.2569999999999997,-1.541999999999998,-21.49199999999998,0,0,1,6.606,0.02316666666666663,-0.0010138888888888942,3385,0.5279164067373674,0.00015595757953836556,564.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.2786957325024935,-0.2569999999999997,-1647.883999999998,0.5279164067373674,0.2786957325024935,0.0,0.0,0.0,34.23,1,1.0,18.0,0,0.0,0.0,7.725656284240137,0.002264000019889245,-1662.4007681275277,-0.0009639468903566177,7.368415786909997
2023-05-25 05:00,6.534,0.0,34.18,0,,,2023-05-25 05:00:00,0,0,0.01699999999999946,0.1019999999999968,9.863999999999969,0,0,1,6.607,0.022999999999999982,-0.0009305555555555581,3386,0.5280723643169059,0.00015595757953836556,564.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.27886042195524696,0.01699999999999946,109.00399999999654,0.5280723643169059,0.27886042195524696,0.0,0.0,0.0,34.18,0,1.0,17.0,0,0.0,0.0,7.727920284260028,0.0022640000198910215,94.48723187245531,-0.00040540403651604436,7.368010382873481
2023-05-25 05:10,6.737,0.0,33.95,1,,,2023-05-25 05:10:00,0,0,0.2030000000000003,1.218000000000002,6.69600000000003,0,0,1,6.606,0.022583333333333327,-0.0008750000000000022,3387,0.5282283218964442,0.00015595757953836556,564.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.27902516005353345,0.2030000000000003,1301.6360000000018,0.5282283218964442,0.27902516005353345,0.0,0.0,0.0,33.95,1,2.0,18.0,0,0.0,0.0,7.730184284279918,0.0022640000198901333,1287.1192318724663,-0.0008580717828084129,7.367152311090673
2023-05-25 05:20,6.85,0.0,33.92,1,,,2023-05-25 05:20:00,0,0,0.1129999999999995,0.6779999999999973,-3.240000000000027,0,0,1,6.6,0.021749999999999936,-0.000951388888888898,3388,0.5283842794759825,0.00015595757953836556,564.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.2791899467973532,0.11299999999999955,724.5559999999971,0.5283842794759825,0.2791899467973532,0.0,0.0,0.0,33.92,1,3.0,18.0,0,0.0,0.0,7.7324482842998075,0.002264000019889245,710.0392318724672,-0.0007535081082148936,7.3663988029824585
2023-05-25 05:30,6.711,0.0,33.74,0,,,2023-05-25 05:30:00,0,0,-0.1389999999999993,-0.8339999999999961,-9.07199999999996,0,0,1,6.606,0.021916666666666657,-0.0009236111111111115,3389,0.5285402370555209,0.00015595757953836556,564.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.27935478218670623,-0.13899999999999935,-891.2679999999958,0.5285402370555209,0.27935478218670623,0.0,0.0,0.0,33.74,0,3.0,16.0,0,0.0,0.0,7.734712284319697,0.002264000019889245,-905.7847681275257,-0.00013852402770461562,7.366260278954754
2023-05-25 05:40,6.486,0.0,33.2,0,,,2023-05-25 05:40:00,0,0,-0.2250000000000005,-1.350000000000003,-3.096000000000043,0,0,1,6.606,0.0218333333333333,-0.0009375000000000046,3390,0.5286961946350592,0.00015595757953836556,565.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.2795196662215924,-0.22500000000000053,-1442.7000000000035,0.5286961946350592,0.2795196662215924,0.0,0.0,0.0,33.2,0,3.0,15.0,0,0.0,0.0,7.736976284339586,0.002264000019889245,-1457.2167681275332,-8.067011344562195e-05,7.366179608841309
2023-05-25 05:50,6.849,0.0,33.41,1,,,2023-05-25 05:50:00,0,0,0.3630000000000004,2.178000000000003,21.16800000000003,0,0,1,6.611,0.022249999999999954,-0.0009027777777777833,3391,0.5288521522145976,0.00015595757953836556,565.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.2796845989020119,0.36300000000000043,2327.5560000000028,0.5288521522145976,0.2796845989020119,0.0,0.0,0.0,33.41,1,3.0,16.0,0,0.0,0.0,7.739240284359476,0.0022640000198901333,2313.039231872467,-0.0006370041657751896,7.365542604675533
2023-05-25 06:00,6.633,0.0,33.06,1,,,2023-05-25 06:00:00,0,0,-0.2160000000000002,-1.296000000000001,-20.84400000000002,0,0,1,6.618,0.021166666666666705,-0.0010347222222222162,3392,0.529008109794136,0.00015595757953836556,565.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.2798495802279647,-0.2160000000000002,-1384.9920000000013,0.529008109794136,0.2798495802279647,0.0,0.0,0.0,33.06,1,4.0,17.0,0,0.0,0.0,7.741504284379367,0.0022640000198910215,-1399.5087681275425,-0.0005885966136122667,7.364954008061921
2023-05-25 06:10,6.542,0.0,33.16,2,,,2023-05-25 06:10:00,0,0,-0.09100000000000019,-0.5460000000000012,4.5,0,0,1,6.619,0.020583333333333325,-0.0010347222222222225,3393,0.5291640673736744,0.00015595757953836556,565.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.2800146101994506,-0.09100000000000019,-583.4920000000012,0.5291640673736744,0.2800146101994506,0.0,0.0,0.0,33.16,2,5.0,18.0,0,0.0,0.0,7.743768284399256,0.002264000019889245,-598.0087681275311,-0.0010414708001419228,7.363912537261779
2023-05-25 06:20,6.513,0.0,33.23,0,,,2023-05-25 06:20:00,0,0,-0.02899999999999991,-0.1739999999999995,2.23200000000001,0,0,1,6.619,0.020583333333333325,-0.0010347222222222225,3394,0.5293200249532127,0.00015595757953836556,565.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.28017968881646976,-0.028999999999999915,-185.94799999999947,0.5293200249532127,0.28017968881646976,0.0,0.0,0.0,33.23,0,4.0,17.0,0,0.0,0.0,7.746032284419146,0.002264000019889245,-200.46476812752928,-8.539321434260748e-05,7.363827144047437
