编号,a_降雨量_mm,b_孔隙水压力_kPa,c_微震事件数,d_深部位移_mm,e_表面位移_mm,缺失标记_a_降雨量_mm,缺失标记_b_孔隙水压力_kPa,缺失标记_c_微震事件数,缺失标记_d_深部位移_mm,缺失标记_e_表面位移_mm,突变候选标记_b_孔隙水压力_kPa,突变候选标记_d_深部位移_mm,突变候选标记_e_表面位移_mm,a_原始缺失,a_补齐值,a_建模值,a_是否插补,b_原始缺失,b_补齐值,b_建模值,b_是否插补,c_原始缺失,c_补齐值,c_建模值,c_是否插补,d_原始缺失,d_补齐值,d_建模值,d_是否插补,e_原始缺失,e_补齐值,e_建模值,e_是否插补,a异常,b异常,c异常,d异常,e异常,异常变量数量,共同异常,异常变量编码
446,0.0,79.11,2.0,29.927,98.176,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,79.11,79.11,False,False,2.0,2.0,False,False,29.927,29.927,False,False,98.176,98.176,False,False,False,False,False,False,0,False,
447,0.1,84.59,1.0,35.459,99.79,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,84.59,84.59,False,False,1.0,1.0,False,False,35.459,35.459,False,False,99.79,99.79,False,False,False,False,False,False,0,False,
448,0.0,77.26,1.0,29.645,92.081,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,77.26,77.26,False,False,1.0,1.0,False,False,29.645,29.645,False,False,92.081,92.081,False,False,False,False,False,False,0,False,
449,0.2,81.35,1.0,29.447,94.685,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,81.35,81.35,False,False,1.0,1.0,False,False,29.447,29.447,False,False,94.685,94.685,False,False,False,False,False,False,0,False,
450,0.0,85.26,3.0,35.526,100.86,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,85.26,85.26,False,False,3.0,3.0,False,False,35.526,35.526,False,False,100.86,100.86,False,False,False,False,False,False,0,False,
451,0.2,62.1,0.0,24.09,75.273,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,62.1,62.1,False,False,0.0,0.0,False,False,24.09,24.09,False,False,75.273,75.273,False,False,False,False,False,False,0,False,
452,14.9,61.81,3.0,30.52,112.646,0,0,0,0,0,0,0,0,False,14.9,14.9,False,False,61.81,61.81,False,False,3.0,3.0,False,False,30.52,30.52,False,False,112.646,112.646,False,False,False,False,False,False,0,False,
453,0.6,81.81,3.0,34.42,98.332,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,81.81,81.81,False,False,3.0,3.0,False,False,34.42,34.42,False,False,98.332,98.332,False,False,False,False,False,False,0,False,
454,0.4,64.29,3.0,27.377,87.856,0,0,0,0,0,0,0,0,False,0.4,0.4,False,False,64.29,64.29,False,False,3.0,3.0,False,False,27.377,27.377,False,False,87.856,87.856,False,False,False,False,False,False,0,False,
455,0.0,79.56,1.0,31.967,93.081,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,79.56,79.56,False,False,1.0,1.0,False,False,31.967,31.967,False,False,93.081,93.081,False,False,False,False,False,False,0,False,
456,0.0,92.95,0.0,36.847,104.164,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,92.95,92.95,False,False,0.0,0.0,False,False,36.847,36.847,False,False,104.164,104.164,False,False,False,False,False,False,0,False,
457,0.0,85.91,1.0,39.113,104.644,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,85.91,85.91,False,False,1.0,1.0,False,False,39.113,39.113,False,False,104.644,104.644,False,False,False,False,False,False,0,False,
458,0.5,71.42,2.0,28.374,89.198,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,71.42,71.42,False,False,2.0,2.0,False,False,28.374,28.374,False,False,89.198,89.198,False,False,False,False,False,False,0,False,
459,3.3,78.72,0.0,34.42,,0,0,0,0,1,0,0,0,False,3.3,3.3,False,False,78.72,78.72,False,False,0.0,0.0,False,False,34.42,34.42,False,True,94.09125925925926,94.09125925925926,True,False,False,False,False,False,0,False,
460,0.4,62.8,1.0,23.631,,0,0,0,0,1,0,0,0,False,0.4,0.4,False,False,62.8,62.8,False,False,1.0,1.0,False,False,23.631,23.631,False,True,103.17874074074075,103.17874074074075,True,False,False,False,False,False,0,False,
461,0.5,94.06,2.0,36.456,108.072,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,94.06,94.06,False,False,2.0,2.0,False,False,36.456,36.456,False,False,108.072,108.072,False,False,False,False,False,False,0,False,
462,0.5,72.0,0.0,27.59,86.084,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,72.0,72.0,False,False,0.0,0.0,False,False,27.59,27.59,False,False,86.084,86.084,False,False,False,False,False,False,0,False,
463,0.2,71.13,1.0,30.49,88.511,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,71.13,71.13,False,False,1.0,1.0,False,False,30.49,30.49,False,False,88.511,88.511,False,False,False,False,False,False,0,False,
464,0.0,74.56,2.0,29.441,91.664,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,74.56,74.56,False,False,2.0,2.0,False,False,29.441,29.441,False,False,91.664,91.664,False,False,False,False,False,False,0,False,
465,0.0,69.3,0.0,28.523,,0,0,0,0,1,0,0,0,False,0.0,0.0,False,False,69.3,69.3,False,False,0.0,0.0,False,False,28.523,28.523,False,True,95.18485779901691,95.18485779901691,True,False,False,False,False,False,0,False,
466,0.0,82.62,2.0,36.849,100.128,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,82.62,82.62,False,False,2.0,2.0,False,False,36.849,36.849,False,False,100.128,100.128,False,False,False,False,False,False,0,False,
467,0.0,88.47,4.0,35.336,110.975,0,0,0,0,0,0,0,1,False,0.0,0.0,False,False,88.47,88.47,False,False,4.0,4.0,False,False,35.336,35.336,False,False,110.975,110.975,False,False,False,False,False,True,1,False,e
468,0.1,100.69,5.0,,122.554,0,0,0,1,0,0,0,0,False,0.1,0.1,False,False,100.69,100.69,False,False,5.0,5.0,False,True,35.8731665184032,35.8731665184032,True,False,122.554,122.554,False,False,False,False,False,False,0,False,
469,2.8,91.02,0.0,37.408,107.459,0,0,0,0,0,0,0,0,False,2.8,2.8,False,False,91.02,91.02,False,False,0.0,0.0,False,False,37.408,37.408,False,False,107.459,107.459,False,False,False,False,False,False,0,False,
470,0.5,110.26,3.0,45.106,,0,0,0,0,1,0,0,0,False,0.5,0.5,False,False,110.26,110.26,False,False,3.0,3.0,False,False,45.106,45.106,False,True,99.37529934641434,99.37529934641434,True,False,False,False,False,False,0,False,
471,0.0,80.19,2.0,31.831,95.732,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,80.19,80.19,False,False,2.0,2.0,False,False,31.831,31.831,False,False,95.732,95.732,False,False,False,False,False,False,0,False,
472,,81.59,0.0,35.618,109.288,1,0,0,0,0,0,0,0,True,0.4,0.4,True,False,81.59,81.59,False,False,0.0,0.0,False,False,35.618,35.618,False,False,109.288,109.288,False,False,False,False,False,False,0,False,
473,0.0,87.53,2.0,,105.344,0,0,0,1,0,0,0,0,False,0.0,0.0,False,False,87.53,87.53,False,False,2.0,2.0,False,True,31.110000000000003,31.110000000000003,True,False,105.344,105.344,False,False,False,False,False,False,0,False,
474,2.2,58.22,0.0,26.602,78.558,0,0,0,0,0,0,0,0,False,2.2,2.2,False,False,58.22,58.22,False,False,0.0,0.0,False,False,26.602,26.602,False,False,78.558,78.558,False,False,False,False,False,False,0,False,
475,0.3,101.49,,42.208,116.796,0,0,1,0,0,0,0,0,False,0.3,0.3,False,False,101.49,101.49,False,True,0.0,0.0,True,False,42.208,42.208,False,False,116.796,116.796,False,False,False,False,False,False,0,False,
476,,70.91,2.0,28.354,,1,0,0,0,1,0,0,0,True,0.45,0.45,True,False,70.91,70.91,False,False,2.0,2.0,False,False,28.354,28.354,False,True,113.88318785724493,113.88318785724493,True,False,False,False,False,False,0,False,
477,0.4,93.89,0.0,39.077,105.796,0,0,0,0,0,0,0,0,False,0.4,0.4,False,False,93.89,93.89,False,False,0.0,0.0,False,False,39.077,39.077,False,False,105.796,105.796,False,False,False,False,False,False,0,False,
478,1.3,,,22.726,70.683,0,1,1,0,0,0,0,0,False,1.3,1.3,False,True,93.23058040341226,93.23058040341226,True,True,1.0,1.0,True,False,22.726,22.726,False,False,70.683,70.683,False,False,False,False,False,False,0,False,
479,0.5,,1.0,36.718,102.361,0,1,0,0,0,0,0,0,False,0.5,0.5,False,True,91.14449414015786,91.14449414015786,True,False,1.0,1.0,False,False,36.718,36.718,False,False,102.361,102.361,False,False,False,False,False,False,0,False,
480,1.4,87.47,1.0,35.387,103.102,0,0,0,0,0,0,0,0,False,1.4,1.4,False,False,87.47,87.47,False,False,1.0,1.0,False,False,35.387,35.387,False,False,103.102,103.102,False,False,False,False,False,False,0,False,
481,0.0,65.38,,25.952,85.689,0,0,1,0,0,0,0,0,False,0.0,0.0,False,False,65.38,65.38,False,True,2.0,2.0,True,False,25.952,25.952,False,False,85.689,85.689,False,False,False,False,False,False,0,False,
482,0.0,57.02,3.0,25.119,79.595,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,57.02,57.02,False,False,3.0,3.0,False,False,25.119,25.119,False,False,79.595,79.595,False,False,False,False,False,False,0,False,
483,0.0,77.98,2.0,34.711,94.931,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,77.98,77.98,False,False,2.0,2.0,False,False,34.711,34.711,False,False,94.931,94.931,False,False,False,False,False,False,0,False,
484,0.6,80.78,2.0,31.785,98.342,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,80.78,80.78,False,False,2.0,2.0,False,False,31.785,31.785,False,False,98.342,98.342,False,False,False,False,False,False,0,False,
485,0.0,93.3,1.0,40.644,107.561,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,93.3,93.3,False,False,1.0,1.0,False,False,40.644,40.644,False,False,107.561,107.561,False,False,False,False,False,False,0,False,
486,0.1,72.33,0.0,27.332,83.596,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,72.33,72.33,False,False,0.0,0.0,False,False,27.332,27.332,False,False,83.596,83.596,False,False,False,False,False,False,0,False,
487,0.0,72.38,1.0,27.22,88.641,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,72.38,72.38,False,False,1.0,1.0,False,False,27.22,27.22,False,False,88.641,88.641,False,False,False,False,False,False,0,False,
488,0.2,76.76,1.0,30.439,,0,0,0,0,1,0,0,0,False,0.2,0.2,False,False,76.76,76.76,False,False,1.0,1.0,False,False,30.439,30.439,False,True,98.89075812720849,98.89075812720849,True,False,False,False,False,False,0,False,
489,,75.99,1.0,36.141,106.039,1,0,0,0,0,0,0,0,True,0.15000000000000002,0.15000000000000002,True,False,75.99,75.99,False,False,1.0,1.0,False,False,36.141,36.141,False,False,106.039,106.039,False,False,False,False,False,False,0,False,
490,0.0,78.31,2.0,32.401,100.627,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,78.31,78.31,False,False,2.0,2.0,False,False,32.401,32.401,False,False,100.627,100.627,False,False,False,False,False,False,0,False,
491,0.5,76.39,1.0,33.12,90.093,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,76.39,76.39,False,False,1.0,1.0,False,False,33.12,33.12,False,False,90.093,90.093,False,False,False,False,False,False,0,False,
492,0.8,74.0,1.0,32.314,93.247,0,0,0,0,0,0,0,0,False,0.8,0.8,False,False,74.0,74.0,False,False,1.0,1.0,False,False,32.314,32.314,False,False,93.247,93.247,False,False,False,False,False,False,0,False,
493,,83.15,1.0,,103.501,1,0,0,1,0,0,0,0,True,0.35,0.35,True,False,83.15,83.15,False,False,1.0,1.0,False,True,29.762048759564905,29.762048759564905,True,False,103.501,103.501,False,False,False,False,False,False,0,False,
494,5.8,,1.0,27.775,93.172,0,1,0,0,0,0,0,0,False,5.8,5.8,False,True,86.42780421216848,86.42780421216848,True,False,1.0,1.0,False,False,27.775,27.775,False,False,93.172,93.172,False,False,False,False,False,False,0,False,
495,0.2,87.74,0.0,36.019,103.062,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,87.74,87.74,False,False,0.0,0.0,False,False,36.019,36.019,False,False,103.062,103.062,False,False,False,False,False,False,0,False,
496,0.0,76.9,1.0,29.261,90.76,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,76.9,76.9,False,False,1.0,1.0,False,False,29.261,29.261,False,False,90.76,90.76,False,False,False,False,False,False,0,False,
497,12.0,75.55,1.0,32.762,107.337,0,0,0,0,0,0,0,0,False,12.0,12.0,False,False,75.55,75.55,False,False,1.0,1.0,False,False,32.762,32.762,False,False,107.337,107.337,False,False,False,False,False,False,0,False,
498,0.0,75.55,0.0,31.775,90.484,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,75.55,75.55,False,False,0.0,0.0,False,False,31.775,31.775,False,False,90.484,90.484,False,False,False,False,False,False,0,False,
499,0.4,78.03,3.0,30.43,99.053,0,0,0,0,0,0,0,0,False,0.4,0.4,False,False,78.03,78.03,False,False,3.0,3.0,False,False,30.43,30.43,False,False,99.053,99.053,False,False,False,False,False,False,0,False,
500,0.4,,2.0,35.714,102.18,0,1,0,0,0,0,0,0,False,0.4,0.4,False,True,74.25,74.25,True,False,2.0,2.0,False,False,35.714,35.714,False,False,102.18,102.18,False,False,False,False,False,False,0,False,
501,0.1,70.47,2.0,34.379,95.085,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,70.47,70.47,False,False,2.0,2.0,False,False,34.379,34.379,False,False,95.085,95.085,False,False,False,False,False,False,0,False,
502,0.0,77.44,0.0,34.616,94.596,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,77.44,77.44,False,False,0.0,0.0,False,False,34.616,34.616,False,False,94.596,94.596,False,False,False,False,False,False,0,False,
503,0.6,71.42,1.0,32.18,91.505,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,71.42,71.42,False,False,1.0,1.0,False,False,32.18,32.18,False,False,91.505,91.505,False,False,False,False,False,False,0,False,
504,0.7,84.66,1.0,34.472,100.974,0,0,0,0,0,0,0,0,False,0.7,0.7,False,False,84.66,84.66,False,False,1.0,1.0,False,False,34.472,34.472,False,False,100.974,100.974,False,False,False,False,False,False,0,False,
505,0.0,86.78,1.0,33.469,100.275,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,86.78,86.78,False,False,1.0,1.0,False,False,33.469,33.469,False,False,100.275,100.275,False,False,False,False,False,False,0,False,
506,0.1,108.51,0.0,44.937,118.484,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,108.51,108.51,False,False,0.0,0.0,False,False,44.937,44.937,False,False,118.484,118.484,False,False,False,False,False,False,0,False,
507,0.3,87.95,3.0,38.7,111.492,0,0,0,0,0,0,0,0,False,0.3,0.3,False,False,87.95,87.95,False,False,3.0,3.0,False,False,38.7,38.7,False,False,111.492,111.492,False,False,False,False,False,False,0,False,
508,0.0,93.47,1.0,40.322,108.934,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,93.47,93.47,False,False,1.0,1.0,False,False,40.322,40.322,False,False,108.934,108.934,False,False,False,False,False,False,0,False,
509,0.0,82.85,0.0,32.357,95.908,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,82.85,82.85,False,False,0.0,0.0,False,False,32.357,32.357,False,False,95.908,95.908,False,False,False,False,False,False,0,False,
510,0.5,100.19,2.0,43.704,121.366,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,100.19,100.19,False,False,2.0,2.0,False,False,43.704,43.704,False,False,121.366,121.366,False,False,False,False,False,False,0,False,
511,8.6,79.42,1.0,31.23,,0,0,0,0,1,0,0,0,False,8.6,8.6,False,False,79.42,79.42,False,False,1.0,1.0,False,False,31.23,31.23,False,True,120.41998085575804,120.41998085575804,True,False,False,False,False,False,0,False,
512,5.8,93.19,1.0,41.187,117.466,0,0,0,0,0,0,0,0,False,5.8,5.8,False,False,93.19,93.19,False,False,1.0,1.0,False,False,41.187,41.187,False,False,117.466,117.466,False,False,False,False,False,False,0,False,
513,,,2.0,31.523,91.122,1,1,0,0,0,0,0,0,True,0.3,0.3,True,True,82.29,82.29,True,False,2.0,2.0,False,False,31.523,31.523,False,False,91.122,91.122,False,False,False,False,False,False,0,False,
514,0.0,71.39,,30.958,86.707,0,0,1,0,0,0,0,0,False,0.0,0.0,False,False,71.39,71.39,False,True,1.0,1.0,True,False,30.958,30.958,False,False,86.707,86.707,False,False,False,False,False,False,0,False,
515,0.0,83.79,2.0,32.759,,0,0,0,0,1,0,0,0,False,0.0,0.0,False,False,83.79,83.79,False,False,2.0,2.0,False,False,32.759,32.759,False,True,88.47349999999999,88.47349999999999,True,False,False,False,False,False,0,False,
516,0.1,70.38,1.0,31.212,90.24,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,70.38,70.38,False,False,1.0,1.0,False,False,31.212,31.212,False,False,90.24,90.24,False,False,False,False,False,False,0,False,
517,0.0,60.9,0.0,27.908,,0,0,0,0,1,0,0,0,False,0.0,0.0,False,False,60.9,60.9,False,False,0.0,0.0,False,False,27.908,27.908,False,True,85.4845,85.4845,True,False,False,False,False,False,0,False,
518,0.0,71.07,0.0,26.377,80.729,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,71.07,71.07,False,False,0.0,0.0,False,False,26.377,26.377,False,False,80.729,80.729,False,False,False,False,False,False,0,False,
519,0.0,68.14,2.0,29.584,84.198,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,68.14,68.14,False,False,2.0,2.0,False,False,29.584,29.584,False,False,84.198,84.198,False,False,False,False,False,False,0,False,
520,0.0,77.14,2.0,31.621,94.627,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,77.14,77.14,False,False,2.0,2.0,False,False,31.621,31.621,False,False,94.627,94.627,False,False,False,False,False,False,0,False,
521,0.0,87.89,0.0,39.147,104.44,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,87.89,87.89,False,False,0.0,0.0,False,False,39.147,39.147,False,False,104.44,104.44,False,False,False,False,False,False,0,False,
522,,70.15,1.0,25.632,85.124,1,0,0,0,0,0,0,0,True,0.0,0.0,True,False,70.15,70.15,False,False,1.0,1.0,False,False,25.632,25.632,False,False,85.124,85.124,False,False,False,False,False,False,0,False,
523,0.0,85.15,0.0,35.626,97.943,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,85.15,85.15,False,False,0.0,0.0,False,False,35.626,35.626,False,False,97.943,97.943,False,False,False,False,False,False,0,False,
524,0.0,83.28,0.0,35.831,98.348,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,83.28,83.28,False,False,0.0,0.0,False,False,35.831,35.831,False,False,98.348,98.348,False,False,False,False,False,False,0,False,
525,0.6,62.93,1.0,24.325,78.838,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,62.93,62.93,False,False,1.0,1.0,False,False,24.325,24.325,False,False,78.838,78.838,False,False,False,False,False,False,0,False,
526,0.0,65.99,2.0,29.527,85.812,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,65.99,65.99,False,False,2.0,2.0,False,False,29.527,29.527,False,False,85.812,85.812,False,False,False,False,False,False,0,False,
527,0.0,82.79,0.0,34.04,96.303,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,82.79,82.79,False,False,0.0,0.0,False,False,34.04,34.04,False,False,96.303,96.303,False,False,False,False,False,False,0,False,
528,0.0,72.78,3.0,30.93,91.564,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,72.78,72.78,False,False,3.0,3.0,False,False,30.93,30.93,False,False,91.564,91.564,False,False,False,False,False,False,0,False,
529,0.4,75.24,3.0,33.94,99.429,0,0,0,0,0,0,0,0,False,0.4,0.4,False,False,75.24,75.24,False,False,3.0,3.0,False,False,33.94,33.94,False,False,99.429,99.429,False,False,False,False,False,False,0,False,
530,,70.77,0.0,31.952,86.039,1,0,0,0,0,0,0,0,True,0.15,0.15,True,False,70.77,70.77,False,False,0.0,0.0,False,False,31.952,31.952,False,False,86.039,86.039,False,False,False,False,False,False,0,False,
531,0.0,103.86,2.0,43.146,,0,0,0,0,1,0,0,0,False,0.0,0.0,False,False,103.86,103.86,False,False,2.0,2.0,False,False,43.146,43.146,False,True,97.614,97.614,True,False,False,False,False,False,0,False,
532,2.5,85.55,2.0,35.781,109.189,0,0,0,0,0,0,0,0,False,2.5,2.5,False,False,85.55,85.55,False,False,2.0,2.0,False,False,35.781,35.781,False,False,109.189,109.189,False,False,False,False,False,False,0,False,
533,0.3,95.21,0.0,37.208,,0,0,0,0,1,0,0,0,False,0.3,0.3,False,False,95.21,95.21,False,False,0.0,0.0,False,False,37.208,37.208,False,True,108.40398418592738,108.40398418592738,True,False,False,False,False,False,0,False,
534,0.7,89.02,2.0,35.079,106.015,0,0,0,0,0,0,0,0,False,0.7,0.7,False,False,89.02,89.02,False,False,2.0,2.0,False,False,35.079,35.079,False,False,106.015,106.015,False,False,False,False,False,False,0,False,
535,0.0,66.68,2.0,28.373,88.475,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,66.68,66.68,False,False,2.0,2.0,False,False,28.373,28.373,False,False,88.475,88.475,False,False,False,False,False,False,0,False,
536,0.8,79.43,0.0,32.94,94.152,0,0,0,0,0,0,0,0,False,0.8,0.8,False,False,79.43,79.43,False,False,0.0,0.0,False,False,32.94,32.94,False,False,94.152,94.152,False,False,False,False,False,False,0,False,
537,5.3,77.97,1.0,37.612,109.773,0,0,0,0,0,0,0,0,False,5.3,5.3,False,False,77.97,77.97,False,False,1.0,1.0,False,False,37.612,37.612,False,False,109.773,109.773,False,False,False,False,False,False,0,False,
538,0.0,74.91,0.0,32.631,90.359,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,74.91,74.91,False,False,0.0,0.0,False,False,32.631,32.631,False,False,90.359,90.359,False,False,False,False,False,False,0,False,
539,0.0,79.56,2.0,32.223,98.189,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,79.56,79.56,False,False,2.0,2.0,False,False,32.223,32.223,False,False,98.189,98.189,False,False,False,False,False,False,0,False,
540,0.0,80.08,3.0,33.291,104.666,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,80.08,80.08,False,False,3.0,3.0,False,False,33.291,33.291,False,False,104.666,104.666,False,False,False,False,False,False,0,False,
541,0.0,78.05,0.0,34.426,96.441,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,78.05,78.05,False,False,0.0,0.0,False,False,34.426,34.426,False,False,96.441,96.441,False,False,False,False,False,False,0,False,
542,0.0,78.27,2.0,32.271,92.858,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,78.27,78.27,False,False,2.0,2.0,False,False,32.271,32.271,False,False,92.858,92.858,False,False,False,False,False,False,0,False,
543,0.2,78.87,1.0,29.955,94.923,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,78.87,78.87,False,False,1.0,1.0,False,False,29.955,29.955,False,False,94.923,94.923,False,False,False,False,False,False,0,False,
544,0.0,64.28,1.0,23.3,78.715,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,64.28,64.28,False,False,1.0,1.0,False,False,23.3,23.3,False,False,78.715,78.715,False,False,False,False,False,False,0,False,
545,0.0,75.7,0.0,30.945,87.967,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,75.7,75.7,False,False,0.0,0.0,False,False,30.945,30.945,False,False,87.967,87.967,False,False,False,False,False,False,0,False,
