编号,a_降雨量_mm,b_孔隙水压力_kPa,c_微震事件数,d_深部位移_mm,e_表面位移_mm,缺失标记_a_降雨量_mm,缺失标记_b_孔隙水压力_kPa,缺失标记_c_微震事件数,缺失标记_d_深部位移_mm,缺失标记_e_表面位移_mm,突变候选标记_b_孔隙水压力_kPa,突变候选标记_d_深部位移_mm,a_原始缺失,a_补齐值,a_建模值,a_是否插补,b_原始缺失,b_补齐值,b_建模值,b_是否插补,c_原始缺失,c_补齐值,c_建模值,c_是否插补,d_原始缺失,d_补齐值,d_建模值,d_是否插补,e_原始缺失,e_补齐值,e_建模值,e_是否插补,e_表面位移估计值_mm
1298,0.0,75.7,,31.303,,0,0,1,0,1,0,0,False,0.0,0.0,False,False,75.7,75.7,False,True,1.0,1.0,True,False,31.303,31.303,False,True,,,True,91.86635160557341
1299,0.7,74.82,1.0,31.152,,0,0,0,0,1,0,0,False,0.7,0.7,False,False,74.82,74.82,False,False,1.0,1.0,False,False,31.152,31.152,False,True,,,True,92.19411600199874
1300,0.0,71.48,1.0,29.014,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,71.48,71.48,False,False,1.0,1.0,False,False,29.014,29.014,False,True,,,True,87.43984968164266
1301,1.0,70.87,0.0,,,0,0,0,1,1,0,0,False,1.0,1.0,False,False,70.87,70.87,False,False,0.0,0.0,False,True,28.790856627543878,28.790856627543878,True,True,,,True,86.03059741774744
1302,0.5,69.75,0.0,28.72,,0,0,0,0,1,0,0,False,0.5,0.5,False,False,69.75,69.75,False,False,0.0,0.0,False,False,28.72,28.72,False,True,,,True,84.72493887230748
1303,13.3,,0.0,33.618,,0,1,0,0,1,0,0,False,13.3,13.3,False,True,73.24,73.24,True,False,0.0,0.0,False,False,33.618,33.618,False,True,,,True,108.32331520917957
1304,0.0,76.73,2.0,32.321,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,76.73,76.73,False,False,2.0,2.0,False,False,32.321,32.321,False,True,,,True,95.6029747128868
1305,0.3,75.34,0.0,32.129,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,75.34,75.34,False,False,0.0,0.0,False,False,32.129,32.129,False,True,,,True,90.6968619190213
1306,,75.67,0.0,31.85,,1,0,0,0,1,0,0,True,0.0,0.0,True,False,75.67,75.67,False,False,0.0,0.0,False,False,31.85,31.85,False,True,,,True,90.19175209285108
1307,0.0,73.98,2.0,31.335,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,73.98,73.98,False,False,2.0,2.0,False,False,31.335,31.335,False,True,,,True,93.2193585213648
1308,,73.01,3.0,28.786,,1,0,0,0,1,0,0,True,0.3,0.3,True,False,73.01,73.01,False,False,3.0,3.0,False,False,28.786,28.786,False,True,,,True,92.79650386337056
1309,0.0,73.77,2.0,27.45,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,73.77,73.77,False,False,2.0,2.0,False,False,27.45,27.45,False,True,,,True,89.26299998606314
1310,0.3,71.44,3.0,32.786,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,71.44,71.44,False,False,3.0,3.0,False,False,32.786,32.786,False,True,,,True,95.95623090004706
1311,0.5,70.85,2.0,,,0,0,0,1,1,0,0,False,0.5,0.5,False,False,70.85,70.85,False,False,2.0,2.0,False,True,32.71994857986624,32.71994857986624,True,True,,,True,93.65281015104372
1312,0.7,69.41,1.0,,,0,0,0,1,1,0,0,False,0.7,0.7,False,False,69.41,69.41,False,False,1.0,1.0,False,True,32.49819621297664,32.49819621297664,True,True,,,True,90.76031412883496
1313,0.0,68.9,2.0,,,0,0,0,1,1,0,0,False,0.0,0.0,False,False,68.9,68.9,False,False,2.0,2.0,False,True,32.085345739598715,32.085345739598715,True,True,,,True,91.36405032911458
1314,1.1,68.84,0.0,31.446,,0,0,0,0,1,0,0,False,1.1,1.1,False,False,68.84,68.84,False,False,0.0,0.0,False,False,31.446,31.446,False,True,,,True,87.75514307709038
1315,0.0,65.85,1.0,26.192,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,65.85,65.85,False,False,1.0,1.0,False,False,26.192,26.192,False,True,,,True,81.76400666808894
1316,11.4,71.93,1.0,33.624,,0,0,0,0,1,0,0,False,11.4,11.4,False,False,71.93,71.93,False,False,1.0,1.0,False,False,33.624,33.624,False,True,,,True,107.34272155195184
1317,0.5,70.96,1.0,31.167,,0,0,0,0,1,0,0,False,0.5,0.5,False,False,70.96,70.96,False,False,1.0,1.0,False,False,31.167,31.167,False,True,,,True,89.96937493018768
1318,14.4,78.71,0.0,35.356,,0,0,0,0,1,0,0,False,14.4,14.4,False,False,78.71,78.71,False,False,0.0,0.0,False,False,35.356,35.356,False,True,,,True,114.30091890683009
1319,0.0,76.15,0.0,32.359,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,76.15,76.15,False,False,0.0,0.0,False,False,32.359,32.359,False,True,,,True,90.94157195307787
1320,0.9,75.33,2.0,,,0,0,0,1,1,0,0,False,0.9,0.9,False,False,75.33,75.33,False,False,2.0,2.0,False,True,33.23810828877005,33.23810828877005,True,True,,,True,96.98793215136396
1321,0.0,74.04,3.0,34.435,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,74.04,74.04,False,False,3.0,3.0,False,False,34.435,34.435,False,True,,,True,98.52244662057969
1322,6.4,,0.0,,,0,1,0,1,1,0,0,False,6.4,6.4,False,True,74.52000000000001,74.52000000000001,True,False,0.0,0.0,False,True,35.05189171122995,35.05189171122995,True,True,,,True,101.25589712307011
1323,0.0,75.0,2.0,35.351,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,75.0,75.0,False,False,2.0,2.0,False,False,35.351,35.351,False,True,,,True,97.71985859234238
1324,0.0,74.85,2.0,32.873,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,74.85,74.85,False,False,2.0,2.0,False,False,32.873,32.873,False,True,,,True,95.18813092326872
1325,0.0,77.71,2.0,33.014,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,77.71,77.71,False,False,2.0,2.0,False,False,33.014,33.014,False,True,,,True,96.79086272091124
1326,,79.73,1.0,36.327,,1,0,0,0,1,0,0,True,0.0,0.0,True,False,79.73,79.73,False,False,1.0,1.0,False,False,36.327,36.327,False,True,,,True,98.90526733484424
1327,0.0,78.51,3.0,31.43,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,78.51,78.51,False,False,3.0,3.0,False,False,31.43,31.43,False,True,,,True,97.83198513103133
1328,3.2,79.05,,30.887,,0,0,1,0,1,0,0,False,3.2,3.2,False,False,79.05,79.05,False,True,2.0,2.0,True,False,30.887,30.887,False,True,,,True,99.60922234161274
1329,0.0,78.07,0.0,32.996,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,78.07,78.07,False,False,0.0,0.0,False,False,32.996,32.996,False,True,,,True,92.55483942130739
1330,0.0,78.73,1.0,34.431,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,78.73,78.73,False,False,1.0,1.0,False,False,34.431,34.431,False,True,,,True,96.51531667595273
1331,0.5,77.97,3.0,30.287,,0,0,0,0,1,0,0,False,0.5,0.5,False,False,77.97,77.97,False,False,3.0,3.0,False,False,30.287,30.287,False,True,,,True,97.08587870882775
1332,,79.98,0.0,30.36,,1,0,0,0,1,0,0,True,0.1,0.1,True,False,79.98,79.98,False,False,0.0,0.0,False,False,30.36,30.36,False,True,,,True,91.05288135420004
1333,0.1,77.89,1.0,32.439,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,77.89,77.89,False,False,1.0,1.0,False,False,32.439,32.439,False,True,,,True,94.24460983366684
1334,0.4,77.05,0.0,32.176,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,77.05,77.05,False,False,0.0,0.0,False,False,32.176,32.176,False,True,,,True,91.75068488720744
1335,0.1,77.58,2.0,30.436,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,77.58,77.58,False,False,2.0,2.0,False,False,30.436,30.436,False,True,,,True,94.30279862118542
1336,,74.04,1.0,33.189,,1,0,0,0,1,0,0,True,0.1,0.1,True,False,74.04,74.04,False,False,1.0,1.0,False,False,33.189,33.189,False,True,,,True,93.01816897153489
1337,0.0,72.82,0.0,30.35,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,72.82,72.82,False,False,0.0,0.0,False,False,30.35,30.35,False,True,,,True,87.24775249810136
1338,0.0,71.83,4.0,31.224,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,71.83,71.83,False,False,4.0,4.0,False,False,31.224,31.224,False,True,,,True,96.41190004067853
1339,0.4,71.56,,31.072,,0,0,1,0,1,0,0,False,0.4,0.4,False,False,71.56,71.56,False,True,1.0,1.0,True,False,31.072,31.072,False,True,,,True,90.04968439423169
1340,1.8,71.69,3.0,32.039,,0,0,0,0,1,0,0,False,1.8,1.8,False,False,71.69,71.69,False,False,3.0,3.0,False,False,32.039,32.039,False,True,,,True,97.3316161070598
1341,0.0,71.35,1.0,25.448,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,71.35,71.35,False,False,1.0,1.0,False,False,25.448,25.448,False,True,,,True,83.84045383469808
1342,13.9,77.22,1.0,35.763,,0,0,0,0,1,0,0,False,13.9,13.9,False,False,77.22,77.22,False,False,1.0,1.0,False,False,35.763,35.763,False,True,,,True,115.48058085153693
1343,0.1,76.52,2.0,28.412,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,76.52,76.52,False,False,2.0,2.0,False,False,28.412,28.412,False,True,,,True,91.75534312398206
1344,,,1.0,32.797,,1,1,0,0,1,0,0,True,0.3,0.3,True,True,79.895,79.895,True,False,1.0,1.0,False,False,32.797,32.797,False,True,,,True,95.88995773321541
1345,9.2,83.27,1.0,36.417,,0,0,0,0,1,0,0,False,9.2,9.2,False,False,83.27,83.27,False,False,1.0,1.0,False,False,36.417,36.417,False,True,,,True,112.99570891561811
1346,0.0,81.13,2.0,33.052,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,81.13,81.13,False,False,2.0,2.0,False,False,33.052,33.052,False,True,,,True,98.57802027902977
1347,0.5,81.95,1.0,,,0,0,0,1,1,0,0,False,0.5,0.5,False,False,81.95,81.95,False,False,1.0,1.0,False,True,33.46863111707619,33.46863111707619,True,True,,,True,97.8716026998487
1348,4.4,81.8,1.0,33.931,,0,0,0,0,1,0,0,False,4.4,4.4,False,False,81.8,81.8,False,False,1.0,1.0,False,False,33.931,33.931,False,True,,,True,103.42060741434095
1349,0.0,79.58,2.0,33.987,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.58,79.58,False,False,2.0,2.0,False,False,33.987,33.987,False,True,,,True,98.71143319788992
1350,0.6,78.55,2.0,32.085,,0,0,0,0,1,0,0,False,0.6,0.6,False,False,78.55,78.55,False,False,2.0,2.0,False,False,32.085,32.085,False,True,,,True,97.09521647190572
1351,0.1,78.23,1.0,31.643,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,78.23,78.23,False,False,1.0,1.0,False,False,31.643,31.643,False,True,,,True,93.6299276621801
1352,8.5,80.88,1.0,36.034,,0,0,0,0,1,0,0,False,8.5,8.5,False,False,80.88,80.88,False,False,1.0,1.0,False,False,36.034,36.034,False,True,,,True,110.46612463247578
1353,0.0,80.12,1.0,32.85,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,80.12,80.12,False,False,1.0,1.0,False,False,32.85,32.85,False,True,,,True,95.66005265072766
1354,0.2,81.21,1.0,29.89,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,81.21,81.21,False,False,1.0,1.0,False,False,29.89,29.89,False,True,,,True,93.55013342815225
1355,0.7,79.55,2.0,32.708,,0,0,0,0,1,0,0,False,0.7,0.7,False,False,79.55,79.55,False,False,2.0,2.0,False,False,32.708,32.708,False,True,,,True,98.35648953546834
1356,0.0,76.05,1.0,30.727,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,76.05,76.05,False,False,1.0,1.0,False,False,30.727,30.727,False,True,,,True,91.4747425267993
1357,0.5,74.8,1.0,30.113,,0,0,0,0,1,0,0,False,0.5,0.5,False,False,74.8,74.8,False,False,1.0,1.0,False,False,30.113,30.113,False,True,,,True,90.88952253827395
1358,6.5,77.03,0.0,34.143,,0,0,0,0,1,0,0,False,6.5,6.5,False,False,77.03,77.03,False,False,0.0,0.0,False,False,34.143,34.143,False,True,,,True,101.77194486675727
1359,0.0,,0.0,31.166,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,76.72666666666667,76.72666666666667,True,False,0.0,0.0,False,False,31.166,31.166,False,True,,,True,90.0546429274981
1360,0.0,,2.0,34.062,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,76.16333333333333,76.16333333333333,True,False,2.0,2.0,False,False,34.062,34.062,False,True,,,True,97.03793174686064
1361,0.0,75.86,1.0,29.6,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,75.86,75.86,False,False,1.0,1.0,False,False,29.6,29.6,False,True,,,True,90.26101034323229
1362,30.7,88.86,0.0,46.387,,0,0,0,0,1,0,0,False,30.7,30.7,False,False,88.86,88.86,False,False,0.0,0.0,False,False,46.387,46.387,False,True,,,True,152.01994366729826
1363,0.7,,4.0,35.377,,0,1,0,0,1,0,0,False,0.7,0.7,False,True,88.325,88.325,True,False,4.0,4.0,False,False,35.377,35.377,False,True,,,True,109.8919357018093
1364,0.0,87.79,1.0,39.248,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,87.79,87.79,False,False,1.0,1.0,False,False,39.248,39.248,False,True,,,True,105.9222643907601
1365,0.0,88.88,1.0,38.328,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,88.88,88.88,False,False,1.0,1.0,False,False,38.328,38.328,False,True,,,True,105.56839795843153
1366,,88.77,1.0,33.691,,1,0,0,0,1,0,0,True,0.0,0.0,True,False,88.77,88.77,False,False,1.0,1.0,False,False,33.691,33.691,False,True,,,True,100.91817610912392
1367,0.0,88.38,1.0,34.5,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,88.38,88.38,False,False,1.0,1.0,False,False,34.5,34.5,False,True,,,True,101.52015995471017
1368,0.0,87.23,1.0,36.252,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,87.23,87.23,False,False,1.0,1.0,False,False,36.252,36.252,False,True,,,True,102.66760910681876
1369,0.0,87.6,3.0,40.209,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,87.6,87.6,False,False,3.0,3.0,False,False,40.209,40.209,False,True,,,True,111.17949703733015
1370,0.0,84.91,0.0,31.792,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,84.91,84.91,False,False,0.0,0.0,False,False,31.792,31.792,False,True,,,True,94.86103779342199
1371,0.2,83.6,0.0,35.299,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,83.6,83.6,False,False,0.0,0.0,False,False,35.299,35.299,False,True,,,True,97.93035372130005
1372,0.1,84.61,4.0,37.011,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,84.61,84.61,False,False,4.0,4.0,False,False,37.011,37.011,False,True,,,True,108.81532277276585
1373,0.0,84.2,1.0,34.913,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,84.2,84.2,False,False,1.0,1.0,False,False,34.913,34.913,False,True,,,True,99.79103532959188
1374,0.0,85.54,1.0,34.211,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,85.54,85.54,False,False,1.0,1.0,False,False,34.211,34.211,False,True,,,True,99.78103321316169
1375,4.8,,0.0,36.232,,0,1,0,0,1,0,0,False,4.8,4.8,False,True,85.15,85.15,True,False,0.0,0.0,False,False,36.232,36.232,False,True,,,True,105.74278890195677
1376,0.0,84.76,0.0,32.761,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,84.76,84.76,False,False,0.0,0.0,False,False,32.761,32.761,False,True,,,True,95.74430888762195
1377,0.1,85.71,0.0,33.526,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,85.71,85.71,False,False,0.0,0.0,False,False,33.526,33.526,False,True,,,True,97.12068601590266
1378,11.2,89.51,0.0,38.969,,0,0,0,0,1,0,0,False,11.2,11.2,False,False,89.51,89.51,False,False,0.0,0.0,False,False,38.969,38.969,False,True,,,True,119.16501373111143
1379,0.0,88.98,1.0,35.184,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,88.98,88.98,False,False,1.0,1.0,False,False,35.184,35.184,False,True,,,True,102.50474147884665
1380,0.0,87.8,,39.09,,0,0,1,0,1,0,0,False,0.0,0.0,False,False,87.8,87.8,False,True,0.0,0.0,True,False,39.09,39.09,False,True,,,True,103.56967206183046
1381,0.0,86.19,0.0,34.357,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,86.19,86.19,False,False,0.0,0.0,False,False,34.357,34.357,False,True,,,True,98.05701235922358
1382,0.0,85.77,0.0,35.76,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,85.77,85.77,False,False,0.0,0.0,False,False,35.76,35.76,False,True,,,True,99.23213504942936
1383,10.8,87.77,0.0,35.649,,0,0,0,0,1,0,0,False,10.8,10.8,False,False,87.77,87.77,False,False,0.0,0.0,False,False,35.649,35.649,False,True,,,True,114.45571763155843
1384,1.5,89.42,3.0,34.472,,0,0,0,0,1,0,0,False,1.5,1.5,False,False,89.42,89.42,False,False,3.0,3.0,False,False,34.472,34.472,False,True,,,True,108.41434616338415
1385,0.5,88.28,0.0,36.412,,0,0,0,0,1,0,0,False,0.5,0.5,False,False,88.28,88.28,False,False,0.0,0.0,False,False,36.412,36.412,False,True,,,True,101.8246000491795
1386,0.3,88.06,1.0,39.84,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,88.06,88.06,False,False,1.0,1.0,False,False,39.84,39.84,False,True,,,True,107.04440002851257
1387,0.0,83.25,3.0,39.417,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,83.25,83.25,False,False,3.0,3.0,False,False,39.417,39.417,False,True,,,True,108.1695954191831
1388,0.0,85.31,1.0,38.604,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,85.31,85.31,False,False,1.0,1.0,False,False,38.604,38.604,False,True,,,True,104.01559237935652
1389,0.0,83.97,3.0,35.195,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,83.97,83.97,False,False,3.0,3.0,False,False,35.195,35.195,False,True,,,True,104.35510956278681
1390,0.0,84.45,2.0,35.887,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,84.45,84.45,False,False,2.0,2.0,False,False,35.887,35.887,False,True,,,True,103.08505579313123
1391,0.0,82.06,1.0,31.365,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,82.06,82.06,False,False,1.0,1.0,False,False,31.365,31.365,False,True,,,True,95.18125138372483
1392,19.7,,2.0,47.437,,0,1,0,0,1,0,0,False,19.7,19.7,False,True,90.08000000000001,90.08000000000001,True,False,2.0,2.0,False,False,47.437,47.437,False,True,,,True,143.51118451946206
1393,15.2,98.1,0.0,46.45,,0,0,0,0,1,0,0,False,15.2,15.2,False,False,98.1,98.1,False,False,0.0,0.0,False,False,46.45,46.45,False,True,,,True,136.2709650497114
1394,0.0,96.9,4.0,39.768,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,96.9,96.9,False,False,4.0,4.0,False,False,39.768,39.768,False,True,,,True,117.7012062904139
1395,0.0,94.81,2.0,37.59,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,94.81,94.81,False,False,2.0,2.0,False,False,37.59,37.59,False,True,,,True,110.07193179253619
1396,0.0,,1.0,40.395,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,94.83000000000001,94.83000000000001,True,False,1.0,1.0,False,False,40.395,40.395,False,True,,,True,110.65994711032545
1397,0.0,94.85,0.0,,,0,0,0,1,1,0,0,False,0.0,0.0,False,False,94.85,94.85,False,False,0.0,0.0,False,True,37.8755,37.8755,True,True,,,True,105.97289398742703
1398,0.0,92.82,0.0,35.356,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,92.82,92.82,False,False,0.0,0.0,False,False,35.356,35.356,False,True,,,True,102.43833246026912
1399,,92.74,4.0,35.995,,1,0,0,0,1,0,0,True,0.0,0.0,True,False,92.74,92.74,False,False,4.0,4.0,False,False,35.995,35.995,False,True,,,True,111.83517468016571
1400,0.0,91.92,1.0,38.402,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,91.92,91.92,False,False,1.0,1.0,False,False,38.402,38.402,False,True,,,True,107.1968312619477
1401,0.6,89.63,0.0,37.171,,0,0,0,0,1,0,0,False,0.6,0.6,False,False,89.63,89.63,False,False,0.0,0.0,False,False,37.171,37.171,False,True,,,True,103.39965397288616
1402,0.0,90.92,0.0,39.48,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,90.92,90.92,False,False,0.0,0.0,False,False,39.48,39.48,False,True,,,True,105.55209590508467
1403,0.0,89.56,2.0,37.125,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,89.56,89.56,False,False,2.0,2.0,False,False,37.125,37.125,False,True,,,True,106.92559691537012
1404,0.0,88.66,1.0,35.191,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,88.66,88.66,False,False,1.0,1.0,False,False,35.191,35.191,False,True,,,True,102.34797961815985
1405,0.3,87.16,0.0,35.98,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,87.16,87.16,False,False,0.0,0.0,False,False,35.98,35.98,False,True,,,True,100.55866331788049
1406,0.2,85.84,0.0,36.685,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,85.84,85.84,False,False,0.0,0.0,False,False,36.685,36.685,False,True,,,True,100.44936450221374
1407,0.0,86.47,1.0,37.324,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,86.47,86.47,False,False,1.0,1.0,False,False,37.324,37.324,False,True,,,True,103.3408768039597
1408,1.0,86.3,,37.917,,0,0,1,0,1,0,0,False,1.0,1.0,False,False,86.3,86.3,False,True,1.0,1.0,True,False,37.917,37.917,False,True,,,True,105.16644890343247
1409,0.0,86.56,2.0,37.416,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,86.56,86.56,False,False,2.0,2.0,False,False,37.416,37.416,False,True,,,True,105.67923713643653
1410,0.7,85.77,3.0,32.781,,0,0,0,0,1,0,0,False,0.7,0.7,False,False,85.77,85.77,False,False,3.0,3.0,False,False,32.781,32.781,False,True,,,True,103.81184450510078
1411,0.1,84.22,1.0,35.76,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,84.22,84.22,False,False,1.0,1.0,False,False,35.76,35.76,False,True,,,True,100.77290714634908
1412,5.2,87.15,2.0,35.862,,0,0,0,0,1,0,0,False,5.2,5.2,False,False,87.15,87.15,False,False,2.0,2.0,False,False,35.862,35.862,False,True,,,True,111.33169530161302
1413,0.0,85.4,1.0,31.717,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,85.4,85.4,False,False,1.0,1.0,False,False,31.717,31.717,False,True,,,True,97.2385696121031
1414,0.7,85.08,1.0,34.041,,0,0,0,0,1,0,0,False,0.7,0.7,False,False,85.08,85.08,False,False,1.0,1.0,False,False,34.041,34.041,False,True,,,True,100.30482614896367
1415,0.1,82.96,0.0,35.872,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,82.96,82.96,False,False,0.0,0.0,False,False,35.872,35.872,False,True,,,True,98.03813622392451
1416,0.1,82.63,0.0,33.853,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,82.63,82.63,False,False,0.0,0.0,False,False,33.853,33.853,False,True,,,True,95.86906780186473
1417,0.2,81.56,2.0,31.207,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,81.56,81.56,False,False,2.0,2.0,False,False,31.207,31.207,False,True,,,True,97.2351248236342
1418,,80.47,0.0,33.226,,1,0,0,0,1,0,0,True,0.1,0.1,True,False,80.47,80.47,False,False,0.0,0.0,False,False,33.226,33.226,False,True,,,True,94.14293484010024
1419,0.0,,1.0,38.934,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,80.341434169279,80.341434169279,True,False,1.0,1.0,False,False,38.934,38.934,False,True,,,True,101.80084530431243
1420,0.1,80.3,2.0,35.979,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,80.3,80.3,False,False,2.0,2.0,False,False,35.979,35.979,False,True,,,True,101.18576198307498
1421,1.1,81.13,2.0,37.046,,0,0,0,0,1,0,0,False,1.1,1.1,False,False,81.13,81.13,False,False,2.0,2.0,False,False,37.046,37.046,False,True,,,True,103.99248629601567
1422,6.1,81.2,1.0,35.067,,0,0,0,0,1,0,0,False,6.1,6.1,False,False,81.2,81.2,False,False,1.0,1.0,False,False,35.067,35.067,False,True,,,True,106.49169968668998
1423,0.1,80.87,1.0,33.706,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,80.87,80.87,False,False,1.0,1.0,False,False,33.706,33.706,False,True,,,True,97.02427440745383
1424,3.6,83.34,1.0,35.958,,0,0,0,0,1,0,0,False,3.6,3.6,False,False,83.34,83.34,False,False,1.0,1.0,False,False,35.958,35.958,False,True,,,True,105.15654728856659
1425,0.0,82.19,1.0,32.608,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,82.19,82.19,False,False,1.0,1.0,False,False,32.608,32.608,False,True,,,True,96.47921348332832
1426,0.0,80.66,2.0,33.322,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,80.66,80.66,False,False,2.0,2.0,False,False,33.322,33.322,False,True,,,True,98.60508387086288
1427,0.0,81.08,1.0,35.923,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,81.08,81.08,False,False,1.0,1.0,False,False,35.923,35.923,False,True,,,True,99.19561417522165
1428,0.7,,1.0,30.322,,0,1,0,0,1,0,0,False,0.7,0.7,False,True,79.19257561209794,79.19257561209794,True,False,1.0,1.0,False,False,30.322,30.322,False,True,,,True,93.60862454949066
1429,,77.17,1.0,31.828,,1,0,0,0,1,0,0,True,0.0,0.0,True,False,77.17,77.17,False,False,1.0,1.0,False,False,31.828,31.828,False,True,,,True,93.13846012944518
1430,0.0,77.01,1.0,29.286,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,77.01,77.01,False,False,1.0,1.0,False,False,29.286,29.286,False,True,,,True,90.53821109584882
1431,0.0,77.11,0.0,,,0,0,0,1,1,0,0,False,0.0,0.0,False,False,77.11,77.11,False,False,0.0,0.0,False,True,32.65050000000001,32.65050000000001,True,True,,,True,91.7214563496213
1432,10.4,80.21,5.0,36.015,,0,0,0,0,1,0,0,False,10.4,10.4,False,False,80.21,80.21,False,False,5.0,5.0,False,False,36.015,36.015,False,True,,,True,121.42683804855221
1433,0.2,,2.0,30.881,,0,1,0,0,1,0,0,False,0.2,0.2,False,True,84.10318108177731,84.10318108177731,True,False,2.0,2.0,False,False,30.881,30.881,False,True,,,True,98.21312256985486
