编号,e_建模值,交叉验证预测值_mm,共同异常
3565,98.158,103.21709464542147,False
3566,120.793,122.10945435438116,False
3567,91.905,97.19513538729474,False
3568,73.747,73.62300684134478,False
3569,79.461,78.37831192409841,False
3570,89.257,93.05261443377537,False
3571,85.488,82.59204214042354,False
3572,123.165,123.72343787097414,False
3573,75.876,77.57343080150342,False
3574,90.224,89.30506034611044,False
3575,95.884,92.70201187959847,False
3576,109.145,110.29190323115724,False
3577,133.708,129.86358632977743,False
3578,92.331,97.12302673207691,False
3579,90.222,94.41597646234881,False
3580,125.622,120.88781555519881,False
3581,109.692,108.84856874032592,False
3583,122.647,110.45137652268023,False
3584,93.352,94.30197745192439,False
3585,83.852,80.90118669281836,False
3586,88.031,86.55411508623112,False
3587,101.661,99.52004703304233,False
3588,101.342,99.70413827559798,False
3589,124.34,121.13225313771198,False
3590,79.594,80.93115003405146,False
3591,102.556,100.66874005274373,False
3592,106.359,102.942586345094,False
3593,88.134,91.64243122037304,False
3594,90.17,92.40545797116829,False
3595,85.291,85.69125863403585,False
3596,80.551,79.80013757450273,False
3598,103.378,106.73298310919182,False
3599,84.588,87.38975216731953,False
3600,100.684,97.11740245153766,False
3601,84.07,83.17037841337255,False
3602,109.737,111.12805918766601,False
3603,102.843,100.80839747608593,False
3604,100.697,102.1984032232871,False
3605,88.424,88.49395794669707,False
3606,115.983,113.13618774458956,False
3607,101.217,100.57066244805227,False
3608,77.026,75.62001841817435,False
3609,106.35,105.70422122015052,False
3610,94.014,96.48014678950784,False
3611,115.618,111.57190510323107,False
3612,78.261,77.47489625090853,False
3613,87.686,88.60077166115006,False
3614,91.401,94.90148768340222,False
3615,71.362,75.98429178064751,False
3616,108.198,110.88434352932856,False
3617,97.456,112.08218952268385,False
3618,95.284,97.32933828763011,False
3619,110.69,106.84189140713008,False
3621,89.642,90.21228162888288,False
3622,88.432,90.30114289215284,False
3623,86.128,87.98180033533183,False
3624,103.189,101.70572836791176,False
3625,113.911,116.07835616389278,False
3626,94.894,95.84910676602439,False
3627,115.047,113.59226439066273,False
3628,95.583,97.57829416641367,False
3629,99.008,102.58171495149963,False
3630,111.307,103.49760547265178,False
3631,70.495,72.24146358910214,False
3632,114.627,112.55424469222768,False
3633,109.191,113.72482717168604,False
3634,89.206,90.5139983553259,False
3635,101.301,101.10774925608463,False
3636,94.992,94.61590970117447,False
3637,101.879,100.14494827843518,False
3638,88.191,85.74640549616792,False
3639,70.576,71.54348799899594,False
3642,92.284,93.74823163978459,False
3643,114.269,112.90332082871798,False
3644,103.461,101.84178636148789,False
3645,104.37,94.533028399521,False
3646,93.9,87.29285783135488,False
3647,90.066,89.42652645656375,False
3648,110.884,108.28451945858747,False
3649,103.615,102.6129632987052,False
3651,98.293,99.18731836249644,False
3652,102.782,101.39327628374046,False
3653,84.482,91.96834269697494,False
3654,116.937,118.9736847851358,False
3655,112.113,112.86047169792948,False
3656,100.001,96.97934959066349,False
3657,85.136,83.07034097189877,False
3658,78.169,82.19046148571222,False
3659,129.33,127.01977167460842,False
3660,104.278,100.78144191886571,False
3661,88.047,88.02655472849614,False
3662,117.579,116.3187807817287,False
3663,98.65,100.85091338613152,False
3664,96.911,92.16973490275166,False
3665,67.184,69.21941725996025,False
3666,88.671,87.58527317550646,False
3667,137.394,126.07649447402335,False
3668,113.086,113.64388444363394,False
3669,79.469,79.18325624493944,False
3670,105.168,95.97729484329389,False
3671,96.493,95.66921328343277,False
3672,93.901,94.25587059950158,False
3673,122.924,121.04833672011263,False
3674,91.504,89.1286503618929,False
3675,92.38,94.89403130003153,False
3676,90.351,90.75041395615227,False
3677,100.462,100.1811137771651,False
3678,94.922,91.67227037036318,False
3680,98.435,99.60583444191748,False
3681,101.599,97.04645555098547,False
3682,101.134,104.52211981443251,False
3683,93.146,96.22555137323866,False
3684,98.79,89.35184615007569,False
3685,91.661,92.64782301454537,False
3686,97.813,101.18750845301604,False
3687,121.537,119.67255539800823,False
3688,116.121,115.65120937651866,False
3689,98.377,101.30298430697474,False
3690,95.747,93.62669800938804,False
3691,108.093,106.52467301692408,False
3692,83.547,80.83601576445773,False
3694,101.594,106.83878252048333,False
3695,123.652,119.94768571758125,False
3696,122.321,122.06212523533301,False
3697,82.45,81.06364742236677,False
3699,96.853,95.31795660151116,False
3700,86.943,87.9720137307408,False
3701,114.131,104.43489663643751,False
3702,101.712,104.8623983037421,False
3703,109.096,111.91087951672283,False
3704,115.774,116.33819581872322,False
3705,110.757,110.75645750054082,False
3706,104.603,105.65824660691011,False
3707,117.783,116.9707063250004,False
3708,74.915,76.16943812614724,False
3709,113.676,114.75694010110837,False
3710,99.753,98.44091716938388,False
3711,84.467,86.30078953629065,False
3712,89.055,89.3146360158588,False
3713,86.178,89.02574964738523,False
3714,82.87,79.09979913508403,False
3715,81.972,80.86110760828879,False
3717,91.577,92.69661857029398,False
3718,96.669,95.1675188687398,False
3719,95.317,95.68285022136182,False
3720,91.337,94.58991950782048,False
3721,72.5,74.34012059495083,False
3722,83.551,83.69374471720354,False
3723,115.315,110.19593935690672,False
3724,102.018,104.98289212427744,False
3725,95.949,95.14194801413223,False
3726,102.689,104.3435565374725,False
3727,83.737,83.1445687566218,False
3728,107.622,107.7934452830856,False
3729,110.97,99.69620636266421,False
3731,85.895,86.39730648528504,False
3732,89.864,88.47347060770343,False
3733,129.703,125.3533732727926,False
3734,74.951,77.91174578105483,False
3735,82.015,83.28638345948579,False
3736,92.081,89.48851621086348,False
3737,89.868,87.53365102177176,False
3738,76.68,80.41661801306842,False
3739,89.227,91.83098510932356,False
3740,101.785,101.1806802230092,False
3741,102.113,105.21544077185867,False
3742,83.428,82.10069077004232,False
3744,77.948,81.41539403083493,False
3745,109.793,109.37704695707407,False
3746,116.556,115.43378958332399,False
3747,88.646,91.73906686100298,False
3748,94.145,92.88091461769739,False
3749,111.397,107.0177292539768,False
3750,91.494,93.24481422056309,False
3751,101.174,100.92793766786146,False
3752,92.639,94.92119505945578,False
3753,79.458,80.56009144488877,False
3754,114.049,113.76756608759848,False
3755,100.185,99.05148985536906,False
3756,101.31,86.949698983683,False
3757,80.84,83.10519825832961,False
3758,98.154,97.59780063340202,False
3759,105.839,107.1897760514073,False
3760,91.38,91.0163307843242,False
3761,81.861,82.20857624625312,False
3762,84.598,83.9590363478693,False
3763,109.649,113.224791873374,False
3764,94.016,93.74381652264326,False
3765,113.004,114.44633816826268,False
3766,99.279,100.01487069442032,False
3767,97.788,101.31815751011499,False
3768,96.994,96.48391267947021,False
3770,101.403,102.04277467156774,False
3771,91.233,89.77295758772536,False
3772,90.11,88.91884337221992,False
3773,98.324,98.4138625574077,False
3774,93.401,96.8486919421552,False
3775,94.527,95.33077313880185,False
3776,86.477,85.1914748175887,False
3777,122.135,118.28238375625394,False
3778,90.954,90.71468217053427,False
3779,144.356,141.83548254638254,False
3780,109.999,114.61467651513485,False
3781,91.834,92.23897402504596,False
3782,129.093,125.946694138695,False
3783,90.548,92.95993872492228,False
3784,101.87,103.60302197989952,False
3785,103.731,103.95533905058937,False
3786,90.843,95.49740912766605,False
3787,88.172,93.98655529492292,False
3788,104.006,100.53030411612554,False
3789,90.917,89.83531085499536,False
3790,98.323,97.04602068774159,False
3791,108.805,108.70346783051212,False
3792,91.752,94.3308842702778,False
3793,97.951,96.44322855672615,False
3794,76.432,80.19307638272761,False
3795,90.621,91.14702407074321,False
3796,101.821,99.15605667744185,False
3797,91.631,91.5107796428121,False
3798,94.087,96.05772551524132,False
3799,72.403,72.4428099106872,False
3800,97.281,87.06251930518474,False
3801,94.58,94.67503251731048,False
3802,108.112,105.63014980690016,False
3803,84.159,83.84853054064844,False
3804,83.608,83.84879131998538,False
3805,116.167,104.4534862757133,False
3806,104.299,104.14871048385352,False
3807,97.505,96.12045462854383,False
3808,102.94,102.77895744240948,False
3809,83.499,92.66352509818628,False
3811,130.46,127.91831199075023,False
3812,88.174,90.24475088530905,False
3813,91.328,90.67194644600767,False
3814,99.631,100.81216295234749,False
3816,109.736,107.54579575796184,False
3817,102.118,104.48347063573713,False
3818,99.277,100.1374598398777,False
3819,113.997,110.72344630978394,False
3820,85.618,85.00233798969704,False
3822,91.121,90.21084401340937,False
3823,93.173,97.8867333965311,False
3824,105.985,103.66997869613162,False
3825,128.132,129.3823544821655,False
3826,87.749,95.94946646774952,False
3828,100.494,95.46698394055612,False
3829,93.753,96.10543106929246,False
3830,90.416,91.97790085799276,False
3831,112.197,114.47354625689216,False
3832,126.863,125.4042859888582,False
3833,120.484,119.40035002459534,False
3834,87.787,87.3682118148337,False
3835,94.669,93.98127917152944,False
3836,100.037,99.65804839283358,False
3837,111.571,110.14481332959629,False
3838,97.548,96.9626099859871,False
3839,94.548,94.42060307602546,False
3840,98.622,103.83584187953188,False
3841,92.501,93.1330324405969,False
3842,66.188,71.69628390039077,False
3843,76.822,81.72608968276428,False
3844,83.954,86.20707525893695,False
3845,100.666,98.49963166462113,False
3846,110.77,113.77145004720556,False
3847,98.627,102.07869479764909,False
3848,112.319,114.4260892721548,False
3849,90.123,87.62389691167033,False
3850,94.15,94.19681915102596,False
3851,88.904,90.48534106533971,False
3852,84.67,83.40036682046593,False
3853,99.602,99.56950274943615,False
3854,96.698,98.7741861429802,False
3855,81.066,82.68238974446957,False
3856,99.337,101.29465638365409,False
3857,99.245,108.19307799311673,False
3858,124.749,123.8027208453589,False
3859,66.583,68.0526514213612,False
3860,84.055,84.41135351734552,False
3861,96.379,95.08611686840754,False
3862,110.282,112.70861572109389,False
3863,92.44,92.62371971547127,False
3864,131.305,129.5034541396034,False
3865,102.107,101.62618593622409,False
3866,84.725,85.57788314059195,False
3867,96.73,97.38467473139112,False
3868,97.6,97.32972432262873,False
3869,113.059,112.36507332605602,False
3870,102.307,99.11068426302488,False
3871,76.02,74.78802969773423,False
3872,91.951,92.18600184782264,False
3873,102.047,102.93224815853468,False
3874,73.474,73.61363156293514,False
3875,95.465,98.54649286282083,False
3876,89.814,91.42338302658801,False
3877,96.288,92.95090809253472,False
3879,85.483,83.3866294311554,False
3880,95.879,92.7862907052073,False
3881,77.548,77.69302536006815,False
3882,102.112,100.69297024812026,False
3883,94.318,93.16076379629752,False
3884,120.286,122.21221978318431,False
3885,124.23,121.45993515184523,False
3886,97.929,100.10038837503713,False
3887,123.789,125.28485279115651,False
3888,90.21,91.00814700432676,False
3889,86.432,87.92031886898235,False
3890,91.406,92.00477058709728,False
3891,97.32,94.61441670592482,False
3892,103.142,106.31596846062746,False
3893,74.957,113.20411266189593,False
3894,118.768,118.73124535327825,False
3895,139.594,146.4682612391817,False
3896,96.737,94.58313557485442,False
3897,77.38,81.81159206261071,False
3898,95.266,93.6196700803262,False
3899,124.312,120.5431324793029,False
3900,101.269,102.59964037961267,False
3901,101.992,99.31511436266122,False
3902,105.299,103.59860108070227,False
3903,108.268,109.14901183152615,False
3904,104.256,101.99629863819484,False
3905,104.462,104.57730221227914,False
3906,108.026,102.42586986329852,False
3907,87.918,88.47770330692752,False
3908,91.266,91.03859638591695,False
3909,112.794,117.99940943300797,False
3910,108.972,109.4653991665297,False
3911,96.448,94.80082030952852,False
3912,124.48,118.29203737478949,False
3913,102.192,101.17515017540056,False
3914,105.967,106.35278623240207,False
3915,121.541,120.77912502098478,False
3916,103.567,106.1760302233064,False
3917,76.79,77.17853429551367,False
3918,99.858,98.44156158726913,False
3919,92.192,92.61681837272401,False
3920,106.832,107.87799293745407,False
3921,99.246,100.62133427055576,False
3922,85.21,89.79738323716249,False
3923,111.317,111.17456735856099,False
3925,112.001,112.71722309537417,False
3926,95.057,93.626885822559,False
3927,84.429,85.03974529004992,False
3929,99.298,97.67198101138035,False
3931,89.819,87.99764130176463,False
3932,93.223,95.85398602219465,False
3933,81.535,82.09308808543904,False
3934,115.849,114.27526766448995,False
3935,104.205,100.63940915513439,False
3937,73.663,80.43407777443676,False
3938,112.758,98.92799297256398,False
3939,87.054,88.79066312073952,False
3940,118.137,115.22970543802901,False
3941,78.64,82.42524134677907,False
3942,92.048,89.2808261282428,False
3943,87.787,88.18475849957478,False
3944,107.359,111.07369314912587,False
3945,110.854,110.46734628473396,False
3946,118.431,115.8405308318818,False
3947,86.87,94.30388663365508,False
3948,109.843,108.70358779549963,False
3949,100.556,108.28486671825479,False
3950,126.565,124.09356381262303,False
3951,102.657,102.55332006247173,False
3952,89.169,93.18557102259433,False
3953,103.209,103.44449509131012,False
3954,95.19,96.77967576278199,False
3955,111.327,112.46082236753797,False
3957,94.869,97.35733297818801,False
3958,90.028,91.28587892058367,False
3959,99.297,99.93042252657688,False
3960,110.302,106.78042227238706,False
3961,83.25,85.95769309134324,False
3962,81.933,83.74722059638658,False
3963,90.608,89.18293662544296,False
3964,97.447,99.1005710439881,False
3965,75.226,77.21075783191932,False
3966,89.454,90.78459383793168,False
3967,93.67,96.85762005119433,False
3968,96.198,94.09070625621247,False
3969,102.365,101.49115021603885,False
3970,99.124,96.88362420220139,False
3971,75.783,78.04408755575564,False
3972,112.879,109.41420099984148,False
3973,95.399,95.3828869766662,False
3974,103.651,104.41120290153373,False
3975,109.05,109.2291311730413,False
3976,83.025,94.07461630561325,False
3977,85.211,84.11893087265028,False
3978,86.79,93.68150374957068,False
3979,106.387,106.20275772911394,False
3980,94.583,95.83485570713152,False
3981,100.917,101.83914697368714,False
3982,115.213,113.92683664441903,False
3983,84.58,89.1455318047203,False
3984,81.381,82.81997773886339,False
3985,91.604,96.74120280427186,False
3986,93.895,93.30609223840604,False
3987,89.128,87.03182884873026,False
3988,114.654,113.40937292532685,False
3989,100.465,102.46263004667112,False
3991,101.855,102.24328142585308,False
3992,82.158,80.38794001408988,False
3993,99.631,99.07766972067365,False
3994,68.371,69.25571541373704,False
3995,114.898,114.62445959476298,False
3996,109.821,110.15567493600255,False
3997,90.919,90.64305155754997,False
3998,128.689,131.20967675462913,False
