时间,表面位移_mm,降雨量_mm,孔隙水压力_kPa,微震事件数,干湿入渗系数,爆破点距离_m,单段最大药量_kg,是否爆破,爆破点距离_m_建模,单段最大药量_kg_建模,稳健趋势位移_mm,平滑速度_mm_h,阶段标签,阶段内序号,阶段内相对进程,最优组合拟合位移_mm,最优组合残差_mm,预警等级编码,预警等级
2024-01-23 03:10:00,662.811,0.0,31.15,1,0.7603,,,0,0.0,0.0,662.839,0.16800000000012005,1,3087,0.6613110539845758,565.5684603110243,97.24253968897574,0,正常
2024-01-23 03:20:00,662.839,0.0,31.07,1,0.5528,,,0,0.0,0.0,662.913,0.4439999999997326,1,3088,0.6615252784918595,569.8573381667733,92.98166183322678,0,正常
2024-01-23 03:30:00,663.167,0.0,30.99,0,0.5771,,,0,0.0,0.0,663.019,0.6359999999999673,1,3089,0.6617395029991431,570.5415275440839,92.62547245591611,0,正常
2024-01-23 03:40:00,663.019,0.0,30.87,1,0.5803,,,0,0.0,0.0,663.167,0.8880000000001473,1,3090,0.6619537275064268,581.7665961851496,81.25240381485037,0,正常
2024-01-23 03:50:00,663.365,0.0,30.85,5,0.5524,,,0,0.0,0.0,663.277,0.6600000000000819,1,3091,0.6621679520137104,577.8798150259637,85.48518497403631,0,正常
2024-01-23 04:00:00,663.822,0.0,30.69,3,0.5952,,,0,0.0,0.0,663.365,0.5279999999997926,1,3092,0.662382176520994,576.0298970305348,87.79210296946519,0,正常
2024-01-23 04:10:00,663.535,0.0,30.73,1,0.5842,,,0,0.0,0.0,663.535,1.0199999999997544,1,3093,0.6625964010282777,576.7562989094952,86.7787010905048,0,正常
2024-01-23 04:20:00,663.768,0.0,30.6,6,0.6044,,,0,0.0,0.0,663.768,1.3980000000003656,1,3094,0.6628106255355612,568.5638590139041,95.20414098609592,0,正常
2024-01-23 04:30:00,664.256,0.0,30.9,3,0.623,,,0,0.0,0.0,663.822,0.32399999999984175,1,3095,0.663024850042845,565.1123041894783,99.14369581052165,0,正常
2024-01-23 04:40:00,664.305,0.0,30.86,2,0.5995,,,0,0.0,0.0,664.256,2.6039999999998145,1,3096,0.6632390745501285,564.3205979512201,99.98440204877988,0,正常
2024-01-23 04:50:00,664.334,0.0,30.59,2,0.5736,,,0,0.0,0.0,664.305,0.29399999999986903,1,3097,0.6634532990574121,569.2209707295073,95.11302927049269,0,正常
2024-01-23 05:00:00,663.277,0.0,30.76,4,0.6675,,,0,0.0,0.0,664.334,0.17399999999997817,1,3098,0.6636675235646958,566.9815987569207,96.29540124307937,0,正常
2024-01-23 05:10:00,665.024,0.0,30.47,0,0.7084,,,0,0.0,0.0,664.786,2.711999999999989,1,3099,0.6638817480719794,570.5616988707498,94.46230112925025,0,正常
2024-01-23 05:20:00,664.95,0.0,30.54,2,0.6357,,,0,0.0,0.0,664.925,0.83400000000006,1,3100,0.6640959725792631,575.4534317787114,89.49656822128861,0,正常
2024-01-23 05:30:00,664.786,0.0,30.01,2,0.6049,,,0,0.0,0.0,664.95,0.1500000000005457,1,3101,0.6643101970865467,578.2899311201764,86.4960688798235,0,正常
2024-01-23 05:40:00,665.307,0.0,29.88,2,0.5482,,,0,0.0,0.0,665.024,0.4439999999997326,1,3102,0.6645244215938303,578.7163234282391,86.59067657176092,0,正常
2024-01-23 05:50:00,664.925,0.0,29.85,1,0.6592,,,0,0.0,0.0,665.273,1.4940000000001419,1,3103,0.664738646101114,580.513601839743,84.41139816025691,0,正常
2024-01-23 06:00:00,665.416,0.0,29.9,1,0.5247,,,0,0.0,0.0,665.307,0.2039999999999509,1,3104,0.6649528706083976,584.9683925954549,80.44760740454512,0,正常
2024-01-23 06:10:00,665.273,0.0,29.63,3,0.5817,,,0,0.0,0.0,665.416,0.6540000000002237,1,3105,0.6651670951156813,580.646270904015,84.62672909598507,0,正常
2024-01-23 06:20:00,665.642,0.0,29.59,4,0.6151,,,0,0.0,0.0,665.634,1.3079999999997654,1,3106,0.6653813196229649,577.9527433777632,87.68925662223683,0,正常
2024-01-23 06:30:00,665.701,0.0,29.92,1,0.5651,,,0,0.0,0.0,665.642,0.04800000000022919,1,3107,0.6655955441302485,579.5931036732463,86.10789632675369,0,正常
2024-01-23 06:40:00,665.634,0.0,30.18,3,0.6282,,,0,0.0,0.0,665.701,0.35399999999981446,1,3108,0.6658097686375322,577.2523998502983,88.38160014970174,0,正常
2024-01-23 06:50:00,665.92,0.0,29.95,0,0.6479,,,0,0.0,0.0,665.92,1.3139999999996235,1,3109,0.6660239931448158,587.3147746996041,78.60522530039589,0,正常
2024-01-23 07:00:00,666.139,0.0,29.66,0,0.6318,,,0,0.0,0.0,666.139,1.3140000000003056,1,3110,0.6662382176520995,589.3366148441949,76.80238515580515,0,正常
2024-01-23 07:10:00,666.33,0.0,29.7,3,0.5819,,,0,0.0,0.0,666.325,1.1160000000002128,1,3111,0.666452442159383,588.1055753814668,78.22442461853325,0,正常
2024-01-23 07:20:00,666.344,0.0,29.63,1,0.6052,,,0,0.0,0.0,666.33,0.029999999999972715,1,3112,0.6666666666666666,593.1359308213492,73.20806917865082,0,正常
2024-01-23 07:30:00,666.325,0.0,29.25,9,0.5717,,,0,0.0,0.0,666.344,0.08400000000006003,1,3113,0.6668808911739503,580.3897728186045,85.93522718139559,0,正常
2024-01-23 07:40:00,666.469,0.0,28.87,1,0.6005,,,0,0.0,0.0,666.469,0.75,1,3114,0.6670951156812339,586.8282270085886,79.6407729914115,0,正常
2024-01-23 07:50:00,667.102,0.0,28.68,1,0.7014,,,0,0.0,0.0,666.96,2.9459999999999127,1,3115,0.6673093401885176,585.6330569007054,81.46894309929462,0,正常
2024-01-23 08:00:00,667.101,0.0,28.48,2,0.6414,,,0,0.0,0.0,666.981,0.12599999999974898,1,3116,0.6675235646958012,582.6569956308635,84.44400436913645,0,正常
2024-01-23 08:10:00,667.116,0.0,28.5,2,0.6165,,,0,0.0,0.0,667.09,0.6540000000002237,1,3117,0.6677377892030848,584.0596198967328,83.0563801032672,0,正常
2024-01-23 08:20:00,667.09,0.0,28.7,2,0.5767,,,0,0.0,0.0,667.101,0.06599999999980355,1,3118,0.6679520137103685,582.2952244405022,84.7947755594978,0,正常
2024-01-23 08:30:00,667.384,0.0,28.45,3,0.6576,,,0,0.0,0.0,667.102,0.005999999999858119,1,3119,0.6681662382176521,590.4594257281481,76.92457427185195,0,正常
2024-01-23 08:40:00,666.981,0.0,28.54,2,0.5609,,,0,0.0,0.0,667.116,0.08400000000006003,1,3120,0.6683804627249358,588.9564750015187,78.0245249984813,0,正常
2024-01-23 08:50:00,666.96,0.0,28.61,2,0.6241,,,0,0.0,0.0,667.158,0.2520000000001801,1,3121,0.6685946872322194,587.3377055651457,79.62229443485433,0,正常
2024-01-23 09:00:00,667.262,0.0,28.25,0,0.6542,,,0,0.0,0.0,667.262,0.6239999999995689,1,3122,0.668808911739503,591.3461523758288,75.91584762417119,0,正常
2024-01-23 09:10:00,667.319,0.0,28.31,3,0.6416,,,0,0.0,0.0,667.319,0.3420000000000982,1,3123,0.6690231362467867,588.9207783937758,78.39822160622418,0,正常
2024-01-23 09:20:00,667.158,0.0,28.23,3,0.5782,,,0,0.0,0.0,667.384,0.3900000000003274,1,3124,0.6692373607540703,587.9319960673488,79.22600393265122,0,正常
2024-01-23 09:30:00,667.94,0.0,27.75,2,0.6632,,,0,0.0,0.0,667.641,1.541999999999689,1,3125,0.669451585261354,590.3947121930779,77.54528780692215,0,正常
2024-01-23 09:40:00,667.641,0.0,27.88,3,0.7199,,,0,0.0,0.0,667.672,0.18600000000037653,1,3126,0.6696658097686375,588.5735375562618,79.06746244373812,0,正常
2024-01-23 09:50:00,667.916,0.0,27.91,5,0.6292,,,0,0.0,0.0,667.916,1.4640000000001692,1,3127,0.6698800342759211,583.8054161088178,84.11058389118227,0,正常
2024-01-23 10:00:00,667.672,7.3,34.63,1,0.5072,,,0,0.0,0.0,667.94,0.14400000000000546,1,3128,0.6700942587832048,569.853784430624,97.81821556937598,0,正常
2024-01-23 10:10:00,670.156,0.0,34.94,1,0.6824,,,0,0.0,0.0,669.462,9.131999999999607,1,3129,0.6703084832904884,571.3391245996088,98.81687540039115,0,正常
2024-01-23 10:20:00,669.648,0.0,35.07,1,0.5923,,,0,0.0,0.0,669.511,0.29399999999986903,1,3130,0.670522707797772,574.3119195471209,95.33608045287917,0,正常
2024-01-23 10:30:00,669.511,0.0,34.88,1,0.7262,,,0,0.0,0.0,669.648,0.8220000000003438,1,3131,0.6707369323050557,576.139664285348,93.37133571465199,0,正常
2024-01-23 10:40:00,669.462,0.0,34.89,4,0.6093,,,0,0.0,0.0,670.147,2.994000000000142,1,3132,0.6709511568123393,574.3280367117894,95.13396328821057,0,正常
2024-01-23 10:50:00,670.147,0.0,34.38,3,0.6623,,,0,0.0,0.0,670.156,0.05399999999940519,1,3133,0.671165381319623,578.8999961986906,91.24700380130946,0,正常
2024-01-23 11:00:00,670.164,0.0,34.28,2,0.6433,,,0,0.0,0.0,670.164,0.04800000000022919,1,3134,0.6713796058269066,572.8783533039389,97.28564669606112,0,正常
2024-01-23 11:10:00,670.548,0.0,34.09,1,0.6724,,,0,0.0,0.0,670.548,2.3040000000000873,1,3135,0.6715938303341902,574.3119325972124,96.23606740278763,0,正常
2024-01-23 11:20:00,672.996,0.0,34.31,2,0.66,,,0,0.0,0.0,670.714,0.996000000000322,1,3136,0.6718080548414739,572.7725701442938,100.22342985570617,0,正常
2024-01-23 11:30:00,670.714,0.0,34.25,4,0.6974,,,0,0.0,0.0,670.987,1.6379999999994652,1,3137,0.6720222793487575,568.4103280200289,102.30367197997111,0,正常
2024-01-23 11:40:00,671.02,0.0,34.13,1,0.5592,,,0,0.0,0.0,671.02,0.19800000000009277,1,3138,0.6722365038560412,574.3339288722412,96.68607112775874,0,正常
2024-01-23 11:50:00,670.987,0.0,33.89,2,0.6662,,,0,0.0,0.0,671.559,3.2339999999999236,1,3139,0.6724507283633248,575.9018676223457,95.0851323776543,0,正常
2024-01-23 12:00:00,671.559,0.0,33.84,6,0.6001,,,0,0.0,0.0,672.037,2.868000000000393,1,3140,0.6726649528706083,569.5194715241614,102.03952847583855,0,正常
2024-01-23 12:10:00,672.037,0.0,33.73,4,0.6551,,,0,0.0,0.0,672.072,0.209999999999809,1,3141,0.672879177377892,566.606931807126,105.43006819287405,0,正常
2024-01-23 12:20:00,672.072,0.0,33.8,0,0.6043,,,0,0.0,0.0,672.367,1.7699999999997544,1,3142,0.6730934018851756,571.298325791813,100.773674208187,0,正常
2024-01-23 12:30:00,672.367,0.0,33.83,4,0.6037,,,0,0.0,0.0,672.611,1.4640000000001692,1,3143,0.6733076263924593,570.3295679948433,102.03743200515669,0,正常
2024-01-23 12:40:00,672.611,0.0,33.83,2,0.5897,,,0,0.0,0.0,672.861,1.5,1,3144,0.6735218508997429,570.0050834938583,102.60591650614174,0,正常
2024-01-23 12:50:00,672.861,0.0,33.41,0,0.6429,,,0,0.0,0.0,672.996,0.8099999999999454,1,3145,0.6737360754070265,574.5033522460383,98.35764775396171,0,正常
2024-01-23 13:00:00,673.007,0.0,33.17,0,0.6239,,,0,0.0,0.0,673.007,0.06599999999980355,1,3146,0.6739502999143102,583.6828535006109,89.32414649938903,0,正常
2024-01-23 13:10:00,673.083,0.0,33.0,3,0.5096,,,0,0.0,0.0,673.083,0.45600000000013097,1,3147,0.6741645244215938,584.720397143055,88.36260285694493,0,正常
2024-01-23 13:20:00,673.735,0.0,32.8,1,0.6132,,,0,0.0,0.0,673.439,2.1359999999999673,1,3148,0.6743787489288775,584.8986218069132,88.83637819308683,0,正常
2024-01-23 13:30:00,673.657,0.0,32.83,1,0.6148,,,0,0.0,0.0,673.657,1.3080000000004475,1,3149,0.6745929734361611,589.4664457503333,84.19055424966677,0,正常
2024-01-23 13:40:00,673.878,0.0,32.96,1,0.6207,,,0,0.0,0.0,673.735,0.4679999999998472,1,3150,0.6748071979434447,591.1167207863845,82.76127921361558,0,正常
2024-01-23 13:50:00,673.834,0.0,32.9,2,0.5844,,,0,0.0,0.0,673.834,0.5939999999995962,1,3151,0.6750214224507284,588.2846501344862,85.5493498655137,0,正常
2024-01-23 14:00:00,674.225,0.0,32.57,1,0.6324,,,0,0.0,0.0,673.878,0.26400000000057844,1,3152,0.675235646958012,588.1564342937278,86.06856570627224,0,正常
2024-01-23 14:10:00,674.237,0.0,32.67,2,0.648,,,0,0.0,0.0,674.225,2.08199999999988,1,3153,0.6754498714652957,589.3830996671436,84.85390033285637,0,正常
2024-01-23 14:20:00,674.447,0.0,32.5,6,0.706,,,0,0.0,0.0,674.237,0.07199999999966167,1,3154,0.6756640959725793,581.7428926742102,92.70410732578978,0,正常
2024-01-23 14:30:00,675.142,0.0,32.37,0,0.5924,,,0,0.0,0.0,674.447,1.2600000000002183,1,3155,0.6758783204798628,585.932286206319,89.20971379368109,0,正常
2024-01-23 14:40:00,675.031,0.0,32.39,5,0.6435,,,0,0.0,0.0,675.031,3.503999999999678,1,3156,0.6760925449871465,579.2570692291873,95.77393077081263,0,正常
2024-01-23 14:50:00,673.439,0.0,32.47,7,0.5013,,,0,0.0,0.0,675.142,0.6660000000006221,1,3157,0.6763067694944301,571.9629468690313,101.4760531309687,0,正常
2024-01-23 15:00:00,675.847,0.0,32.23,5,0.6572,,,0,0.0,0.0,675.847,4.229999999999563,1,3158,0.6765209940017138,567.797552033521,108.04944796647897,0,正常
2024-01-23 15:10:00,676.081,0.0,31.91,0,0.5979,,,0,0.0,0.0,676.081,1.4040000000002237,1,3159,0.6767352185089974,573.4193394234863,102.66166057651367,0,正常
2024-01-23 15:20:00,676.622,0.0,31.81,2,0.7029,,,0,0.0,0.0,676.45,2.214000000000169,1,3160,0.676949443016281,578.7868131384236,97.8351868615764,0,正常
2024-01-23 15:30:00,676.45,0.0,31.51,2,0.5579,,,0,0.0,0.0,676.481,0.1859999999996944,1,3161,0.6771636675235647,576.9512964416763,99.49870355832377,0,正常
2024-01-23 15:40:00,676.481,0.0,31.65,2,0.5753,,,0,0.0,0.0,676.622,0.8459999999997763,1,3162,0.6773778920308483,581.3450868012778,95.13591319872216,0,正常
2024-01-23 15:50:00,676.701,0.0,31.49,0,0.5002,,,0,0.0,0.0,676.701,0.47400000000038744,1,3163,0.677592116538132,592.5402362161631,84.16076378383696,0,正常
2024-01-23 16:00:00,677.079,0.0,31.36,3,0.5843,,,0,0.0,0.0,677.079,2.2679999999995744,1,3164,0.6778063410454156,608.5662994421723,68.51270055782766,0,正常
2024-01-23 16:10:00,677.358,0.0,31.4,0,0.5409,,,0,0.0,0.0,677.358,1.6739999999999782,1,3165,0.6780205655526992,609.2788309366168,68.07916906338312,0,正常
2024-01-23 16:20:00,677.536,0.0,31.04,0,0.6127,,,0,0.0,0.0,677.492,0.8040000000000873,1,3166,0.6782347900599829,612.6268134336347,64.90918656636529,0,正常
2024-01-23 16:30:00,677.492,0.0,31.11,4,0.5711,,,0,0.0,0.0,677.536,0.2639999999998963,1,3167,0.6784490145672665,608.1355395991941,69.35646040080587,0,正常
2024-01-23 16:40:00,677.769,0.0,30.87,2,0.5006,,,0,0.0,0.0,677.632,0.5760000000000218,1,3168,0.6786632390745502,609.3744328548886,68.39456714511141,0,正常
2024-01-23 16:50:00,677.886,0.0,30.76,2,0.5874,,,0,0.0,0.0,677.769,0.8220000000003438,1,3169,0.6788774635818338,606.6974039747982,71.18859602520172,0,正常
2024-01-23 17:00:00,677.632,0.0,30.43,5,0.6615,,,0,0.0,0.0,677.774,0.029999999999972715,1,3170,0.6790916880891174,603.4261742082898,74.20582579171014,0,正常
2024-01-23 17:10:00,677.868,0.0,30.44,1,0.572,,,0,0.0,0.0,677.868,0.5640000000003056,1,3171,0.679305912596401,603.4495525316966,74.4184474683035,0,正常
2024-01-23 17:20:00,678.403,0.0,30.49,2,0.6146,,,0,0.0,0.0,677.886,0.1079999999994925,1,3172,0.6795201371036846,599.9582264000043,78.44477359999576,0,正常
2024-01-23 17:30:00,678.892,0.0,30.04,4,0.6202,,,0,0.0,0.0,678.334,2.6879999999998745,1,3173,0.6797343616109683,600.1537574256892,78.7382425743109,0,正常
2024-01-23 17:40:00,678.334,0.0,30.26,1,0.6238,,,0,0.0,0.0,678.403,0.414000000000442,1,3174,0.6799485861182519,601.9673572517211,76.36664274827888,0,正常
2024-01-23 17:50:00,678.947,0.0,29.83,0,0.6081,,,0,0.0,0.0,678.612,1.253999999999678,1,3175,0.6801628106255355,605.7735898682756,73.17341013172438,0,正常
2024-01-23 18:00:00,679.297,0.0,30.2,0,0.549,,,0,0.0,0.0,678.892,1.6800000000005184,1,3176,0.6803770351328192,611.7370277453355,67.55997225466456,0,正常
2024-01-23 18:10:00,678.612,0.0,29.77,6,0.5135,,,0,0.0,0.0,678.947,0.32999999999969987,1,3177,0.6805912596401028,603.5770235538071,75.0349764461929,0,正常
2024-01-23 18:20:00,679.089,0.0,29.48,3,0.6248,,,0,0.0,0.0,679.089,0.8520000000003165,1,3178,0.6808054841473865,603.7913266216223,75.2976733783778,0,正常
2024-01-23 18:30:00,679.204,3.2,32.9,5,0.6978,,,0,0.0,0.0,679.204,0.6899999999993724,1,3179,0.6810197086546701,594.4735456491466,84.73045435085339,0,正常
2024-01-23 18:40:00,677.774,0.0,32.93,1,0.655,,,0,0.0,0.0,679.297,0.5580000000004475,1,3180,0.6812339331619537,595.6046543027587,82.16934569724128,0,正常
2024-01-23 18:50:00,680.312,0.0,33.16,5,0.5965,,,0,0.0,0.0,680.312,6.089999999999918,1,3181,0.6814481576692374,586.7829435185103,93.52905648148976,0,正常
2024-01-23 19:00:00,680.726,0.0,32.97,7,0.6395,,,0,0.0,0.0,680.726,2.4839999999999236,1,3182,0.681662382176521,577.3330346423899,103.39296535761014,0,正常
2024-01-23 19:10:00,681.649,0.0,32.54,1,0.597,,,0,0.0,0.0,681.423,4.182000000000016,1,3183,0.6818766066838047,586.9623900216532,94.68660997834684,0,正常
2024-01-23 19:20:00,681.423,0.0,32.72,3,0.6951,,,0,0.0,0.0,681.643,1.3200000000001637,1,3184,0.6820908311910883,585.9564509404128,95.46654905958724,0,正常
2024-01-23 19:30:00,681.643,0.0,32.39,4,0.6053,,,0,0.0,0.0,681.649,0.035999999999830834,1,3185,0.6823050556983719,585.7735816492496,95.86941835075038,0,正常
2024-01-23 19:40:00,682.312,0.0,32.46,0,0.5684,,,0,0.0,0.0,682.312,3.9780000000000655,1,3186,0.6825192802056556,588.6396887257149,93.67231127428511,0,正常
2024-01-23 19:50:00,683.47,0.0,32.63,7,0.6145,,,0,0.0,0.0,682.662,2.1000000000001364,1,3187,0.6827335047129391,583.604783370469,99.865216629531,0,正常
2024-01-23 20:00:00,682.662,0.0,32.91,4,0.6736,,,0,0.0,0.0,682.874,1.2719999999999345,1,3188,0.6829477292202228,588.3921878808945,94.2698121191055,0,正常
2024-01-23 20:10:00,682.874,0.0,32.77,2,0.6345,,,0,0.0,0.0,682.96,0.5160000000000764,1,3189,0.6831619537275064,587.8510500220834,95.0229499779166,0,正常
2024-01-23 20:20:00,682.96,0.0,32.47,4,0.6446,,,0,0.0,0.0,683.307,2.08199999999988,1,3190,0.68337617823479,586.7302226320004,96.22977736799965,0,正常
2024-01-23 20:30:00,683.307,0.0,32.46,1,0.6323,,,0,0.0,0.0,683.311,0.024000000000114596,1,3191,0.6835904027420737,591.9148983592086,91.39210164079145,0,正常
2024-01-23 20:40:00,683.311,0.0,32.18,4,0.6648,,,0,0.0,0.0,683.402,0.5460000000000491,1,3192,0.6838046272493573,586.1621420845229,97.14885791547715,0,正常
2024-01-23 20:50:00,683.477,0.0,32.28,1,0.5019,,,0,0.0,0.0,683.47,0.4079999999999018,1,3193,0.684018851756641,595.6701735661071,87.80682643389287,0,正常
2024-01-23 21:00:00,683.402,0.0,32.07,5,0.5656,,,0,0.0,0.0,683.477,0.04199999999968895,1,3194,0.6842330762639246,593.7807297992118,89.62127020078822,0,正常
2024-01-23 21:10:00,684.313,0.0,31.86,3,0.6045,,,0,0.0,0.0,684.256,4.673999999999978,1,3195,0.6844473007712082,593.6130500096368,90.69994999036317,0,正常
2024-01-23 21:20:00,684.265,0.0,31.88,2,0.6331,,,0,0.0,0.0,684.265,0.05400000000008731,1,3196,0.6846615252784919,596.6931916941923,87.57180830580774,0,正常
2024-01-23 21:30:00,684.256,0.0,31.59,2,0.6067,,,0,0.0,0.0,684.313,0.2880000000000109,1,3197,0.6848757497857755,596.094451777933,88.16154822206693,0,正常
2024-01-23 21:40:00,684.546,0.0,31.51,4,0.5101,,,0,0.0,0.0,684.546,1.3980000000003656,1,3198,0.6850899742930592,595.5748643861693,88.97113561383071,0,正常
2024-01-23 21:50:00,684.801,0.0,31.09,2,0.5232,,,0,0.0,0.0,684.801,1.5299999999999727,1,3199,0.6853041988003428,595.9708518723409,88.83014812765919,0,正常
2024-01-23 22:00:00,686.097,0.0,31.42,2,0.7229,,,0,0.0,0.0,684.849,0.2880000000000109,1,3200,0.6855184233076264,599.589783055733,86.50721694426693,0,正常
2024-01-23 22:10:00,685.074,0.0,31.38,1,0.5627,,,0,0.0,0.0,684.881,0.19199999999955253,1,3201,0.6857326478149101,602.8543078809801,82.2196921190199,0,正常
2024-01-23 22:20:00,684.881,0.0,30.93,2,0.6264,,,0,0.0,0.0,684.965,0.5040000000003602,1,3202,0.6859468723221936,603.6145712909171,81.2664287090829,0,正常
2024-01-23 22:30:00,684.849,0.0,31.03,0,0.6128,,,0,0.0,0.0,685.074,0.6539999999995416,1,3203,0.6861610968294773,606.873225147587,77.975774852413,0,正常
2024-01-23 22:40:00,685.257,0.0,30.97,1,0.6927,,,0,0.0,0.0,685.257,1.0979999999999563,1,3204,0.6863753213367609,610.98307958473,74.27392041526991,0,正常
2024-01-23 22:50:00,684.965,0.0,30.35,0,0.6821,,,0,0.0,0.0,685.53,1.6380000000001473,1,3205,0.6865895458440445,615.1110927326584,69.85390726734158,0,正常
2024-01-23 23:00:00,685.53,0.0,30.22,0,0.6023,,,0,0.0,0.0,685.558,0.16800000000012005,1,3206,0.6868037703513282,618.6165143271618,66.91348567283819,0,正常
2024-01-23 23:10:00,685.558,0.0,30.13,1,0.5875,,,0,0.0,0.0,685.597,0.2339999999999236,1,3207,0.6870179948586118,618.6402170857923,66.91778291420769,0,正常
2024-01-23 23:20:00,685.597,0.0,30.19,0,0.5846,,,0,0.0,0.0,685.842,1.4700000000000273,1,3208,0.6872322193658955,621.4908224120394,64.10617758796059,0,正常
2024-01-23 23:30:00,685.979,0.0,30.24,1,0.5468,,,0,0.0,0.0,685.933,0.5460000000000491,1,3209,0.6874464438731791,620.0084590931821,65.97054090681797,0,正常
2024-01-23 23:40:00,685.842,0.0,30.32,4,0.6145,,,0,0.0,0.0,685.979,0.2760000000002947,1,3210,0.6876606683804627,614.8969551312649,70.94504486873507,0,正常
2024-01-23 23:50:00,685.933,0.0,30.2,2,0.6121,,,0,0.0,0.0,686.097,0.7079999999996289,1,3211,0.6878748928877464,612.8005079176655,73.13249208233447,0,正常
2024-01-24 00:00:00,686.212,0.0,30.08,0,0.6446,,,0,0.0,0.0,686.212,0.6900000000000546,1,3212,0.68808911739503,613.8437440553529,72.3682559446471,0,正常
2024-01-24 00:10:00,686.578,0.0,30.11,0,0.631,,,0,0.0,0.0,686.332,0.7200000000000273,1,3213,0.6883033419023136,615.3487847526799,71.2292152473201,0,正常
2024-01-24 00:20:00,686.332,0.0,29.75,3,0.6704,,,0,0.0,0.0,686.578,1.4759999999998854,1,3214,0.6885175664095973,611.15434161692,75.17765838308003,0,正常
2024-01-24 00:30:00,686.709,0.0,29.59,0,0.5691,,,0,0.0,0.0,686.69,0.6720000000004802,1,3215,0.6887317909168809,620.1508930867037,66.55810691329623,0,正常
2024-01-24 00:40:00,686.887,0.0,29.61,3,0.6774,,,0,0.0,0.0,686.709,0.11399999999935062,1,3216,0.6889460154241646,620.5902044245868,66.29679557541317,0,正常
2024-01-24 00:50:00,686.69,0.0,29.89,0,0.5538,,,0,0.0,0.0,686.887,1.0679999999999836,1,3217,0.6891602399314481,623.796996448362,62.893003551638,0,正常
2024-01-24 01:00:00,687.121,0.0,29.91,0,0.6237,,,0,0.0,0.0,686.906,0.11400000000003274,1,3218,0.6893744644387317,623.6950918719798,63.42590812802018,0,正常
2024-01-24 01:10:00,686.906,0.0,29.83,5,0.6234,,,0,0.0,0.0,687.121,1.290000000000191,1,3219,0.6895886889460154,615.3322455826718,71.57375441732813,0,正常
2024-01-24 01:20:00,687.224,4.0,33.61,3,0.5792,,,0,0.0,0.0,687.224,0.6180000000003929,1,3220,0.689802913453299,608.1033139419753,79.12068605802472,0,正常
2024-01-24 01:30:00,687.967,0.0,33.26,0,0.5926,,,0,0.0,0.0,687.84,3.6959999999999127,1,3221,0.6900171379605827,609.239407732938,78.72759226706194,0,正常
2024-01-24 01:40:00,687.84,0.0,33.13,6,0.625,,,0,0.0,0.0,687.967,0.7619999999997162,1,3222,0.6902313624678663,603.6058838170605,84.23411618293949,0,正常
2024-01-24 01:50:00,688.411,0.7,33.69,5,0.5994,,,0,0.0,0.0,688.411,2.66399999999976,1,3223,0.6904455869751499,596.3728484948842,92.0381515051157,0,正常
2024-01-24 02:00:00,688.7,0.0,33.85,2,0.6127,,,0,0.0,0.0,688.7,1.7340000000006057,1,3224,0.6906598114824336,594.5332169511971,94.16678304880293,0,正常
2024-01-24 02:10:00,689.082,0.0,33.68,3,0.6232,,,0,0.0,0.0,689.082,2.291999999999689,1,3225,0.6908740359897172,597.5207672485185,91.5612327514815,0,正常
